Drug_ID,smiles,value,source,dataset,smiles,value,smiles.3,value.3,smiles.2,value.2,smiles.1,value.1,assay_type,smiles.4,molecule_chembl_id,standard_type,standard_units,value.4,type,units,query_label,query_standard_type,units_hint,smiles,value
Maxipost,,,vdss_lombardo,TDC,COc1ccc(Cl)cc1C1(F)C(=O)[N-]c2cc(C(F)(F)F)ccc21,10.0,,,,,,,,,,,,,,,,,,,
Mazapertine,,,vdss_lombardo,TDC,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1,1.54,,,,,,,,,,,,,,,,,,,
MDAM,,,vdss_lombardo,TDC,C=C(CC(NC(=O)c1ccc(CCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)[O-])C(=O)[O-],0.7,,,,,,,,,,,,,,,,,,,
Mebendazole,,,vdss_lombardo,TDC,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,1.2,,,,,,,,,,,,,,,,,,,
Medroxalol,,,vdss_lombardo,TDC,CC(CCc1ccc2c(c1)OCO2)[NH2+]CC(O)c1ccc(O)c(C(N)=O)c1,7.9,,,,,,,,,,,,,,,,,,,
Melagatran,,,vdss_lombardo,TDC,NC(=[NH2+])c1ccc(CNC(=O)C2CCN2C(=O)C([NH2+]CC(=O)[O-])C2CCCCC2)cc1,0.23,,,,,,,,,,,,,,,,,,,
Meloxicam,,,vdss_lombardo,TDC,Cc1cnc([N-]C(=O)C2=C([O-])c3ccccc3S(=O)(=O)N2C)s1,0.15,,,,,,,,,,,,,,,,,,,
Melperone,,,vdss_lombardo,TDC,CC1CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1,14.0,,,,,,,,,,,,,,,,,,,
Melphalan,,,vdss_lombardo,TDC,[NH3+]C(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)[O-],0.48,,,,,,,,,,,,,,,,,,,
MEN-10755,,,vdss_lombardo,TDC,CC1OC(OC2C(O)CC(OC3CC(O)(C(=O)CO)Cc4c(O)c5c(c(O)c43)C(=O)c3ccccc3C5=O)OC2C)CC([NH3+])C1O,2.4,,,,,,,,,,,,,,,,,,,
Meperidine,,,vdss_lombardo,TDC,CCOC(=O)C1(c2ccccc2)CC[NH+](C)CC1,2.3,,,,,,,,,,,,,,,,,,,
Mepivacaine,,,vdss_lombardo,TDC,Cc1cccc(C)c1NC(=O)C1CCCC[NH+]1C,0.95,,,,,,,,,,,,,,,,,,,
Meprobamate,,,vdss_lombardo,TDC,CCCC(C)(COC(N)=O)COC(N)=O,0.7,,,,,,,,,,,,,,,,,,,
Meptazinol,,,vdss_lombardo,TDC,CCC1(c2cccc(O)c2)CCCC[NH+](C)C1,3.3,,,,,,,,,,,,,,,,,,,
"Mercaptopurine, 6-",,,vdss_lombardo,TDC,S=c1[nH]cnc2[nH]cnc12,1.0,,,,,,,,,,,,,,,,,,,
Meropenem,,,vdss_lombardo,TDC,CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3C[NH2+]C(C(=O)N(C)C)C3)C(C)C12,0.3,,,,,,,,,,,,,,,,,,,
Mesna,,,vdss_lombardo,TDC,O=S(=O)([O-])CCS,0.65,,,,,,,,,,,,,,,,,,,
Metadoxine,,,vdss_lombardo,TDC,Cc1ncc(CO)c(CO)c1O,0.66,,,,,,,,,,,,,,,,,,,
Metazosin,,,vdss_lombardo,TDC,COc1cc2nc(N3CCN(C(=O)C(C)OC)CC3)nc(N)c2cc1OC,0.44,,,,,,,,,,,,,,,,,,,
Metformin,,,vdss_lombardo,TDC,CN(C)C(=[NH2+])NC(=N)N,0.64,,,,,,,,,,,,,,,,,,,
Methadone,,,vdss_lombardo,TDC,CCC(=O)C(CC(C)[NH+](C)C)(c1ccccc1)c1ccccc1,4.4,,,,,,,,,,,,,,,,,,,
Methamphetamine,,,vdss_lombardo,TDC,C[NH2+]C(C)Cc1ccccc1,4.3,,,,,,,,,,,,,,,,,,,
Methicillin,,,vdss_lombardo,TDC,COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0.32,,,,,,,,,,,,,,,,,,,
Methohexital,,,vdss_lombardo,TDC,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,1.1,,,,,,,,,,,,,,,,,,,
Methotrexate,,,vdss_lombardo,TDC,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,0.43,,,,,,,,,,,,,,,,,,,
Methyldopa,,,vdss_lombardo,TDC,CC([NH3+])(Cc1ccc(O)c(O)c1)C(=O)[O-],0.69,,,,,,,,,,,,,,,,,,,
Methylergometrine,,,vdss_lombardo,TDC,CC[C@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,0.96,,,,,,,,,,,,,,,,,,,
Methylnaltrexone,,,vdss_lombardo,TDC,C[N+]1(CC2CC2)CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,2.6,,,,,,,,,,,,,,,,,,,
"Methylnortestosterone, 7α-, 19-",,,vdss_lombardo,TDC,CC1CC2=CC(=O)CCC2C2CCC3(C)C(O)CCC3C12,0.8,,,,,,,,,,,,,,,,,,,
Methylprednisolone,,,vdss_lombardo,TDC,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,1.2,,,,,,,,,,,,,,,,,,,
"Methylthiomethylpaclitaxel, 7-",,,vdss_lombardo,TDC,CSCOC1CC2OCC2(OC(C)=O)C2C(OC(=O)c3ccccc3)C3(O)CC(OC(=O)C(O)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C(C(OC(C)=O)C(=O)C12C)C3(C)C,11.0,,,,,,,,,,,,,,,,,,,
Metoclopramide,,,vdss_lombardo,TDC,CC[NH+](CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,3.2,,,,,,,,,,,,,,,,,,,
Metocurine,,,vdss_lombardo,TDC,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,0.4,,,,,,,,,,,,,,,,,,,
Metoprolol,,,vdss_lombardo,TDC,COCCc1ccc(OCC(O)C[NH2+]C(C)C)cc1,3.1,,,,,,,,,,,,,,,,,,,
Metrizoate,,,vdss_lombardo,TDC,CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(N(C)C(C)=O)c1I,0.17,,,,,,,,,,,,,,,,,,,
Mexiletine,,,vdss_lombardo,TDC,Cc1cccc(C)c1OCC(C)[NH3+],5.9,,,,,,,,,,,,,,,,,,,
Mezlocillin,,,vdss_lombardo,TDC,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)[O-],0.09,,,,,,,,,,,,,,,,,,,
Mianserin,,,vdss_lombardo,TDC,C[NH+]1CCN2c3ccccc3Cc3ccccc3C2C1,13.75,,,,,,,,,,,,,,,,,,,
Mibefradil,,,vdss_lombardo,TDC,COCC(=O)OC1(CC[NH+](C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,3.1,,,,,,,,,,,,,,,,,,,
Micafungin,,,vdss_lombardo,TDC,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1,0.21,,,,,,,,,,,,,,,,,,,
Midodrine,,,vdss_lombardo,TDC,COc1ccc(OC)c(C(O)CNC(=O)C[NH3+])c1,0.67,,,,,,,,,,,,,,,,,,,
Mifamurtide,,,vdss_lombardo,TDC,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)C(C)NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC(C(C=O)NC(C)=O)C(O)C(O)CO)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,5.8,,,,,,,,,,,,,,,,,,,
Mifepristone,,,vdss_lombardo,TDC,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,0.01,,,,,,,,,,,,,,,,,,,
Miglitol,,,vdss_lombardo,TDC,OCCN1CC(O)C(O)C(O)C1CO,0.28,,,,,,,,,,,,,,,,,,,
Mildronate,,,vdss_lombardo,TDC,C[N+](C)(C)[NH2+]CCC(=O)[O-],0.7,,,,,,,,,,,,,,,,,,,
Milnacipran,,,vdss_lombardo,TDC,CCN(CC)C(=O)C1(c2ccccc2)CC1C[NH3+],4.51,,,,,,,,,,,,,,,,,,,
Milrinone,,,vdss_lombardo,TDC,Cc1[n-]c(=O)c(C#N)cc1-c1ccncc1,0.25,,,,,,,,,,,,,,,,,,,
Minocycline,,,vdss_lombardo,TDC,CN(C)c1ccc(O)c2c1CC1CC3C([NH+](C)C)C([O-])=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,1.6,,,,,,,,,,,,,,,,,,,
Mirabegron,,,vdss_lombardo,TDC,Nc1nc(CC(=O)Nc2ccc(CC[NH2+]CC(O)c3ccccc3)cc2)cs1,23.8,,,,,,,,,,,,,,,,,,,
Mirtazapine,,,vdss_lombardo,TDC,C[NH+]1CCN2c3ncccc3Cc3ccccc3C2C1,4.2,,,,,,,,,,,,,,,,,,,
Mitonafide,,,vdss_lombardo,TDC,CN(C)CCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O,11.3,,,,,,,,,,,,,,,,,,,
Mitoxantrone,,,vdss_lombardo,TDC,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCC[NH2+]CCO)ccc(NCC[NH2+]CCO)c21,12.0,,,,,,,,,,,,,,,,,,,
Mivacurium (cis/cis),,,vdss_lombardo,TDC,COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C\CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2,0.27,,,,,,,,,,,,,,,,,,,
Molsidomine,,,vdss_lombardo,TDC,CCOC(=O)Nc1c[n+](N2CCOCC2)no1,1.4,,,,,,,,,,,,,,,,,,,
Mometasone Furoate,,,vdss_lombardo,TDC,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,2.2,,,,,,,,,,,,,,,,,,,
Montelukast,,,vdss_lombardo,TDC,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,0.15,,,,,,,,,,,,,,,,,,,
Morinidazole,,,vdss_lombardo,TDC,Cc1ncc([N+](=O)[O-])n1CC(O)CN1CCOCC1,0.75,,,,,,,,,,,,,,,,,,,
Morphine,,,vdss_lombardo,TDC,C[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,2.3,,,,,,,,,,,,,,,,,,,
Morphine-6-Glucuronide,,,vdss_lombardo,TDC,C[NH+]1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)[O-])C(O)C(O)C2O)C=CC3C1C5,0.12,,,,,,,,,,,,,,,,,,,
Moxalactam,,,vdss_lombardo,TDC,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)COC21,0.17,,,,,,,,,,,,,,,,,,,
Moxifloxacin,,,vdss_lombardo,TDC,COc1c(N2CC3CCC[NH2+]C3C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,1.4,,,,,,,,,,,,,,,,,,,
Moxonidine,,,vdss_lombardo,TDC,COc1nc(C)nc(Cl)c1NC1=[NH+]CCN1,1.8,,,,,,,,,,,,,,,,,,,
Mycophenolic acid,,,vdss_lombardo,TDC,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)[O-])C(=O)OC2,0.77,,,,,,,,,,,,,,,,,,,
Nadolol,,,vdss_lombardo,TDC,CC(C)(C)[NH2+]CC(O)COc1cccc2c1CC(O)C(O)C2,1.9,,,,,,,,,,,,,,,,,,,
Nafarelin,,,vdss_lombardo,TDC,CC(C)CC(NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(N)=[NH2+])C(=O)N1CCCC1C(=O)NCC(N)=O,0.14,,,,,,,,,,,,,,,,,,,
Nafcillin,,,vdss_lombardo,TDC,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0.22,,,,,,,,,,,,,,,,,,,
Nalbuphine,,,vdss_lombardo,TDC,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)[NH+](CC2CCC2)CCC314,4.6,,,,,,,,,,,,,,,,,,,
Nalmefene,,,vdss_lombardo,TDC,C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CC[NH+]3CC2CC2)C1O5,8.2,,,,,,,,,,,,,,,,,,,
Naloxone,,,vdss_lombardo,TDC,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,1.7,,,,,,,,,,,,,,,,,,,
Naltrexone,,,vdss_lombardo,TDC,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,7.6,,,,,,,,,,,,,,,,,,,
Naphtidrofuryl oxalate,,,vdss_lombardo,TDC,CC[NH+](CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,0.98,,,,,,,,,,,,,,,,,,,
Napsagatran,,,vdss_lombardo,TDC,NC(=[NH2+])N1CCCC(CNC(=O)CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(CC(=O)[O-])C2CC2)C1,0.36,,,,,,,,,,,,,,,,,,,
Naratriptan,,,vdss_lombardo,TDC,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CC[NH+](C)CC3)c2c1,2.4,,,,,,,,,,,,,,,,,,,
Nateglinide,,,vdss_lombardo,TDC,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)[O-])CC1,0.15,,,,,,,,,,,,,,,,,,,
NBI-1,,,vdss_lombardo,TDC,CC(c1ccccn1)c1c(CC[NH+](C)[14CH3])sc2ccccc12,1.83,,,,,,,,,,,,,,,,,,,
NBI-2,,,vdss_lombardo,TDC,C[NH+]([14CH3])CCC1=C(Cc2cccnn2)c2ccc(F)cc2C1,1.11,,,,,,,,,,,,,,,,,,,
NBI-3,,,vdss_lombardo,TDC,CC(C1=C(CC[NH+](C)[14CH3])Cc2ccccc21)c1cnccn1,1.86,,,,,,,,,,,,,,,,,,,
NBI-4,,,vdss_lombardo,TDC,CC(c1cccnc1F)c1c(CC[NH+](C)[14CH3])sc2ccccc12,5.73,,,,,,,,,,,,,,,,,,,
Nebivolol,,,vdss_lombardo,TDC,OC(C[NH2+]CC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,11.0,,,,,,,,,,,,,,,,,,,
Nefopam,,,vdss_lombardo,TDC,C[NH+]1CCOC(c2ccccc2)c2ccccc2C1,5.6,,,,,,,,,,,,,,,,,,,
Nelarabine,,,vdss_lombardo,TDC,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,4.9,,,,,,,,,,,,,,,,,,,
Nemonoxacin,,,vdss_lombardo,TDC,COc1c(N2CC(C)CC([NH3+])C2)ccc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,1.9,,,,,,,,,,,,,,,,,,,
Nemorubicin,,,vdss_lombardo,TDC,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOC(OC)C2)C(O)C(C)O1,49.0,,,,,,,,,,,,,,,,,,,
Netilmicin,,,vdss_lombardo,TDC,CCNC1CC(N)C(OC2OC(C[NH3+])=CCC2[NH3+])C(O)C1OC1OCC(C)(O)C([NH2+]C)C1O,0.07,,,,,,,,,,,,,,,,,,,
Nicainoprol,,,vdss_lombardo,TDC,CC(C)[NH2+]CC(O)COc1cccc2c1N(C(=O)c1cccnc1)CCC2,0.67,,,,,,,,,,,,,,,,,,,
Nicotine,,,vdss_lombardo,TDC,C[NH+]1CCCC1c1cccnc1,2.6,,,,,,,,,,,,,,,,,,,
Nintedanib,,,vdss_lombardo,TDC,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CC[NH+](C)CC2)cc1)c1ccccc1,15.0,,,,,,,,,,,,,,,,,,,
Nitrofurantoin,,,vdss_lombardo,TDC,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)[N-]1,0.57,,,,,,,,,,,,,,,,,,,
Nizatidine,,,vdss_lombardo,TDC,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,1.0,,,,,,,,,,,,,,,,,,,
NK 611,,,vdss_lombardo,TDC,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3N(C)C)C3COC(=O)C23)OCO4)cc(OC)c1O,0.3,,,,,,,,,,,,,,,,,,,
Nocloprost,,,vdss_lombardo,TDC,CCCCC(C)(C)C(O)/C=C/C1C(O)CC(Cl)C1C/C=C/CCCC(=O)[O-],0.16,,,,,,,,,,,,,,,,,,,
Nomifensine,,,vdss_lombardo,TDC,C[NH+]1Cc2c(N)cccc2C(c2ccccc2)C1,6.0,,,,,,,,,,,,,,,,,,,
Norfloxacine,,,vdss_lombardo,TDC,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]CC3)cc21,1.88,,,,,,,,,,,,,,,,,,,
Nortilidine,,,vdss_lombardo,TDC,CCOC(=O)C1(c2ccccc2)CCC=CC1[NH2+]C,2.5,,,,,,,,,,,,,,,,,,,
Nortriptyline,,,vdss_lombardo,TDC,C[NH2+]CCC=C1c2ccccc2CCc2ccccc21,22.0,,,,,,,,,,,,,,,,,,,
Octreotide,,,vdss_lombardo,TDC,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCC[NH3+])C(=O)NC(C(C)O)C(=O)N1,0.19,,,,,,,,,,,,,,,,,,,
Olcegepant,,,vdss_lombardo,TDC,[NH3+]CCCCC(NC(=O)C(Cc1cc(Br)c([O-])c(Br)c1)NC(=O)N1CCC(N2Cc3ccccc3NC2=O)CC1)C(=O)N1CCN(c2cc[nH+]cc2)CC1,0.31,,,,,,,,,,,,,,,,,,,
Oleandomycin,,,vdss_lombardo,TDC,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC([NH+](C)C)C3O)C2C)OC(C)C1O,0.77,,,,,,,,,,,,,,,,,,,
Olsalazine,,,vdss_lombardo,TDC,O=C([O-])c1cc(N=Nc2ccc(O)c(C(=O)[O-])c2)ccc1O,0.07,,,,,,,,,,,,,,,,,,,
Ombrabulin,,,vdss_lombardo,TDC,COc1ccc(/C=C/c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)C(N)CO,0.44,,,,,,,,,,,,,,,,,,,
Ondansetron,,,vdss_lombardo,TDC,Cc1[nH+]ccn1CC1CCc2c(c3ccccc3n2C)C1=O,1.8,,,,,,,,,,,,,,,,,,,
OR-1896,,,vdss_lombardo,TDC,CC(=O)Nc1ccc(C2=NNC(=O)CC2C)cc1,2.38,,,,,,,,,,,,,,,,,,,
Org 28611,,,vdss_lombardo,TDC,COc1cccc2c(C(=O)N3CC[NH+](C)C(C)C3)cn(CC3CCCCC3)c12,1.0,,,,,,,,,,,,,,,,,,,
Ornidazole,,,vdss_lombardo,TDC,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1.16,,,,,,,,,,,,,,,,,,,
Ortataxel,,,vdss_lombardo,TDC,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C23OC(=O)OC2C(OC(=O)C(O)C(CC(C)C)NC(=O)OC(C)(C)C)C(C)=C1C3(C)C,13.83,,,,,,,,,,,,,,,,,,,
Oseltamivir acid,,,vdss_lombardo,TDC,CCC(CC)OC1C=C(C(=O)[O-])CC([NH3+])C1NC(C)=O,0.37,,,,,,,,,,,,,,,,,,,
Otamixaban,,,vdss_lombardo,TDC,COC(=O)C(Cc1cccc(C(N)=[NH2+])c1)C(C)NC(=O)c1ccc(-c2cc[n+]([O-])cc2)cc1,0.89,,,,,,,,,,,,,,,,,,,
Oxacillin,,,vdss_lombardo,TDC,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0.19,,,,,,,,,,,,,,,,,,,
Oxiracetam,,,vdss_lombardo,TDC,NC(=O)CN1CC(O)CC1=O,0.55,,,,,,,,,,,,,,,,,,,
Oxprenolol,,,vdss_lombardo,TDC,C=CCOc1ccccc1OCC(O)C[NH2+]C(C)C,0.72,,,,,,,,,,,,,,,,,,,
Oxybutynin,,,vdss_lombardo,TDC,CC[NH+](CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0.85,,,,,,,,,,,,,,,,,,,
Oxycodone,,,vdss_lombardo,TDC,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)[NH+](C)CCC314,2.5,,,,,,,,,,,,,,,,,,,
Oxymatrine,,,vdss_lombardo,TDC,O=C1CCCC2C3CCC[N+]4([O-])CCCC(CN12)C34,0.61,,,,,,,,,,,,,,,,,,,
Oxytetracycline,,,vdss_lombardo,TDC,C[NH+](C)C1C([O-])=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,1.7,,,,,,,,,,,,,,,,,,,
Paclitaxel,,,vdss_lombardo,TDC,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,3.0,,,,,,,,,,,,,,,,,,,
Paeoniflorin,,,vdss_lombardo,TDC,CC12CC3(O)OC(O1)C1(COC(=O)c4ccccc4)C3CC21OC1OC(CO)C(O)C(O)C1O,0.22,,,,,,,,,,,,,,,,,,,
Palonosetron,,,vdss_lombardo,TDC,O=C1c2cccc3c2C(CCC3)CN1C1C[NH+]2CCC1CC2,6.3,,,,,,,,,,,,,,,,,,,
Pamidronic acid (Pamidronate),,,vdss_lombardo,TDC,[NH3+]CCC(O)(P(=O)([O-])[O-])P(=O)([O-])O,1.8,,,,,,,,,,,,,,,,,,,
Pancopride,,,vdss_lombardo,TDC,Nc1cc(OCC2CC2)c(C(=O)NC2C[NH+]3CCC2CC3)cc1Cl,3.9,,,,,,,,,,,,,,,,,,,
Pancuronium,,,vdss_lombardo,TDC,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,0.2,,,,,,,,,,,,,,,,,,,
Panipenem,,,vdss_lombardo,TDC,CC(=[NH2+])N1CCC(SC2=C(C(=O)[O-])N3C(=O)C(C(C)O)C3C2)C1,0.19,,,,,,,,,,,,,,,,,,,
Paricalcitol,,,vdss_lombardo,TDC,CC(/C=C/C(C)C(C)(C)O)C1CCC2/C(=C/C=C3CC(O)CC(O)C3)CCCC21C,0.41,,,,,,,,,,,,,,,,,,,
Paroxetine,,,vdss_lombardo,TDC,Fc1ccc(C2CC[NH2+]CC2COc2ccc3c(c2)OCO3)cc1,18.0,,,,,,,,,,,,,,,,,,,
Patupilone,,,vdss_lombardo,TDC,C/C(=C\c1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1,14.4,,,,,,,,,,,,,,,,,,,
Pazopanib,,,vdss_lombardo,TDC,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,0.16,,,,,,,,,,,,,,,,,,,
Pazufloxacin,,,vdss_lombardo,TDC,CC1COc2c(C3([NH3+])CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,0.68,,,,,,,,,,,,,,,,,,,
Pedelsine,,,vdss_lombardo,TDC,Nc1nc2c(Cc3cccnc3)c[nH]c2c(=O)[nH]1,1.2,,,,,,,,,,,,,,,,,,,
Pefloxacin,,,vdss_lombardo,TDC,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH+](C)CC3)cc21,1.5,,,,,,,,,,,,,,,,,,,
Pelrinone,,,vdss_lombardo,TDC,Cc1nc(=O)c(C#N)c(NCc2cccnc2)[nH]1,0.39,,,,,,,,,,,,,,,,,,,
Pemetrexed,,,vdss_lombardo,TDC,Nc1nc(=O)c2c(CCc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)c[nH]c2[nH]1,0.15,,,,,,,,,,,,,,,,,,,
Penicillin G,,,vdss_lombardo,TDC,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-],0.24,,,,,,,,,,,,,,,,,,,
Pentamidine,,,vdss_lombardo,TDC,NC(=[NH2+])c1ccc(OCCCCCOc2ccc(C(N)=[NH2+])cc2)cc1,53.0,,,,,,,,,,,,,,,,,,,
Pentazocine,,,vdss_lombardo,TDC,CC(C)=CC[NH+]1CCC2(C)c3cc(O)ccc3CC1C2C,3.4,,,,,,,,,,,,,,,,,,,
Pentostatin,,,vdss_lombardo,TDC,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,0.59,,,,,,,,,,,,,,,,,,,
Perindoprilat,,,vdss_lombardo,TDC,CCCC([NH2+]C(C)C(=O)N1C(C(=O)[O-])CC2CCCCC21)C(=O)[O-],0.76,,,,,,,,,,,,,,,,,,,
Perphenazine,,,vdss_lombardo,TDC,OCC[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,18.0,,,,,,,,,,,,,,,,,,,
PF-05212384,,,vdss_lombardo,TDC,C[NH+](C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,2.39,,,,,,,,,,,,,,,,,,,
PF-4776548,,,vdss_lombardo,TDC,COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N([O-])CC3,5.7,,,,,,,,,,,,,,,,,,,
Phenazepam,,,vdss_lombardo,TDC,O=C1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1,6.23,,,,,,,,,,,,,,,,,,,
Phencyclidine,,,vdss_lombardo,TDC,c1ccc(C2([NH+]3CCCCC3)CCCCC2)cc1,6.9,,,,,,,,,,,,,,,,,,,
Phenethicillin,,,vdss_lombardo,TDC,CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0.3,,,,,,,,,,,,,,,,,,,
Phenoxymethylpenicillin,,,vdss_lombardo,TDC,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-],0.41,,,,,,,,,,,,,,,,,,,
Phenprocoumon,,,vdss_lombardo,TDC,CCC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,0.2,,,,,,,,,,,,,,,,,,,
