chembl_id,drug_name,parameter,value,unit,dataset
CHEMBL1234354,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,clearance_hepatic_l_h,89.99986007484442,L/h,TDC
CHEMBL280148,CN(C)CCNc1cc(-c2ccc(N3CCN(C)CC3)cc2)nc2ccccc12,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL280148,CN(C)CCNc1cc(-c2ccc(N3CCN(C)CC3)cc2)nc2ccccc12,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1809069,COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,clearance_cell_uL_min_1e6,12.3,µL/min/10^6 cells,TDC
CHEMBL1809069,COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,clearance_hepatic_l_h,89.99987804894573,L/h,TDC
CHEMBL1917450,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL1917450,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL2158771,N#Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL2158771,N#Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1917458,CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(C(F)(F)F)cc23)cc1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL1917458,CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(C(F)(F)F)cc23)cc1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1081917,Cc1cc(CN(CC(=O)Nc2ccc(Cl)cc2Cl)C2CCCCC2)ccc1OCC(=O)O,clearance_cell_uL_min_1e6,43.43,µL/min/10^6 cells,TDC
CHEMBL1081917,Cc1cc(CN(CC(=O)Nc2ccc(Cl)cc2Cl)C2CCCCC2)ccc1OCC(=O)O,clearance_hepatic_l_h,89.9999654616757,L/h,TDC
CHEMBL2105659,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)OC)cccc2n1Cc1ccccc1,clearance_cell_uL_min_1e6,50.12,µL/min/10^6 cells,TDC
CHEMBL2105659,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)OC)cccc2n1Cc1ccccc1,clearance_hepatic_l_h,89.99997007183757,L/h,TDC
CHEMBL2181928,C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1,clearance_cell_uL_min_1e6,52.48,µL/min/10^6 cells,TDC
CHEMBL2181928,C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1,clearance_hepatic_l_h,89.99997141769201,L/h,TDC
CHEMBL2137046,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,clearance_cell_uL_min_1e6,56.23,µL/min/10^6 cells,TDC
CHEMBL2137046,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,clearance_hepatic_l_h,89.99997332385638,L/h,TDC
CHEMBL1834184,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,clearance_cell_uL_min_1e6,4.57,µL/min/10^6 cells,TDC
CHEMBL1834184,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,clearance_hepatic_l_h,89.99967177362592,L/h,TDC
CHEMBL2041980,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,clearance_cell_uL_min_1e6,4.79,µL/min/10^6 cells,TDC
CHEMBL2041980,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,clearance_hepatic_l_h,89.99968684868875,L/h,TDC
CHEMBL1934418,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCSCC2)cc1,clearance_cell_uL_min_1e6,5.0,µL/min/10^6 cells,TDC
CHEMBL1934418,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCSCC2)cc1,clearance_hepatic_l_h,89.999700001,L/h,TDC
CHEMBL380732,CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,clearance_cell_uL_min_1e6,5.16,µL/min/10^6 cells,TDC
CHEMBL380732,CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,clearance_hepatic_l_h,89.99970930326452,L/h,TDC
CHEMBL1934268,CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,clearance_cell_uL_min_1e6,5.5,µL/min/10^6 cells,TDC
CHEMBL1934268,CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,clearance_hepatic_l_h,89.99972727355372,L/h,TDC
CHEMBL300138,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,clearance_cell_uL_min_1e6,6.0,µL/min/10^6 cells,TDC
CHEMBL300138,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,clearance_hepatic_l_h,89.99975000069445,L/h,TDC
CHEMBL782,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,clearance_cell_uL_min_1e6,6.31,µL/min/10^6 cells,TDC
CHEMBL782,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,clearance_hepatic_l_h,89.9997622827198,L/h,TDC
CHEMBL1463345,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1,clearance_cell_uL_min_1e6,6.61,µL/min/10^6 cells,TDC
CHEMBL1463345,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1,clearance_hepatic_l_h,89.99977307167657,L/h,TDC
CHEMBL1229517,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,clearance_cell_uL_min_1e6,6.61,µL/min/10^6 cells,TDC
CHEMBL1229517,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,clearance_hepatic_l_h,89.99977307167657,L/h,TDC
CHEMBL2105717,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,clearance_cell_uL_min_1e6,3.16,µL/min/10^6 cells,TDC
CHEMBL2105717,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,clearance_hepatic_l_h,89.99952531895929,L/h,TDC
CHEMBL1800526,COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,clearance_cell_uL_min_1e6,3.2,µL/min/10^6 cells,TDC
CHEMBL1800526,COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,clearance_hepatic_l_h,89.9995312524414,L/h,TDC
CHEMBL2337977,CC(C)(C)NC(=O)NCCN1CC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,clearance_cell_uL_min_1e6,3.31,µL/min/10^6 cells,TDC
CHEMBL2337977,CC(C)(C)NC(=O)NCCN1CC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,clearance_hepatic_l_h,89.99954683007638,L/h,TDC
CHEMBL2035037,Cn1cnc2c(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)ccc21,clearance_cell_uL_min_1e6,3.31,µL/min/10^6 cells,TDC
CHEMBL2035037,Cn1cnc2c(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)ccc21,clearance_hepatic_l_h,89.99954683007638,L/h,TDC
CHEMBL2087361,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,clearance_cell_uL_min_1e6,3.55,µL/min/10^6 cells,TDC
CHEMBL2087361,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,clearance_hepatic_l_h,89.99957746677246,L/h,TDC
CHEMBL1363,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,clearance_cell_uL_min_1e6,3.91,µL/min/10^6 cells,TDC
CHEMBL1363,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,clearance_hepatic_l_h,89.9996163699217,L/h,TDC
CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,clearance_cell_uL_min_1e6,23.99,µL/min/10^6 cells,TDC
CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,clearance_hepatic_l_h,89.99993747399091,L/h,TDC
CHEMBL1800659,CCCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,clearance_cell_uL_min_1e6,25.92,µL/min/10^6 cells,TDC
CHEMBL1800659,CCCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,clearance_hepatic_l_h,89.99994212966683,L/h,TDC
CHEMBL1916269,CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c1ccc(C)cc1,clearance_cell_uL_min_1e6,27.0,µL/min/10^6 cells,TDC
CHEMBL1916269,CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c1ccc(C)cc1,clearance_hepatic_l_h,89.99994444447874,L/h,TDC
CHEMBL2031563,O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc(F)cc2[nH]cnc12,clearance_cell_uL_min_1e6,67.61,µL/min/10^6 cells,TDC
CHEMBL2031563,O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc(F)cc2[nH]cnc12,clearance_hepatic_l_h,89.99997781393832,L/h,TDC
CHEMBL1483,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,clearance_cell_uL_min_1e6,83.18,µL/min/10^6 cells,TDC
CHEMBL1483,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,clearance_hepatic_l_h,89.99998196682256,L/h,TDC
CHEMBL1807820,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3cccc4ccccc34)c2s1,clearance_cell_uL_min_1e6,85.0,µL/min/10^6 cells,TDC
CHEMBL1807820,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3cccc4ccccc34)c2s1,clearance_hepatic_l_h,89.99998235294464,L/h,TDC
CHEMBL1308362,Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,clearance_cell_uL_min_1e6,87.1,µL/min/10^6 cells,TDC
CHEMBL1308362,Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,clearance_hepatic_l_h,89.99998277841891,L/h,TDC
CHEMBL1429296,COc1ccccc1CN1C(=O)c2ccccc2C1C(=O)NC1CCC(C)CC1,clearance_cell_uL_min_1e6,150.0,µL/min/10^6 cells,TDC
CHEMBL1429296,COc1ccccc1CN1C(=O)c2ccccc2C1C(=O)NC1CCC(C)CC1,clearance_hepatic_l_h,89.9999900000011,L/h,TDC
CHEMBL1916277,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)c(C)nn2-c2ccccc2)cc1,clearance_cell_uL_min_1e6,17.0,µL/min/10^6 cells,TDC
CHEMBL1916277,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)c(C)nn2-c2ccccc2)cc1,clearance_hepatic_l_h,89.99991176479239,L/h,TDC
CHEMBL217354,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL217354,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL59356,C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL59356,C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL2177390,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL2177390,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL258282,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,clearance_cell_uL_min_1e6,13.49,µL/min/10^6 cells,TDC
CHEMBL258282,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,clearance_hepatic_l_h,89.99988880666073,L/h,TDC
CHEMBL1916270,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1,clearance_cell_uL_min_1e6,52.0,µL/min/10^6 cells,TDC
CHEMBL1916270,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1,clearance_hepatic_l_h,89.9999711538554,L/h,TDC
CHEMBL1807823,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,clearance_cell_uL_min_1e6,9.0,µL/min/10^6 cells,TDC
CHEMBL1807823,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,clearance_hepatic_l_h,89.99983333364197,L/h,TDC
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,clearance_cell_uL_min_1e6,150.0,µL/min/10^6 cells,TDC
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,clearance_hepatic_l_h,89.9999900000011,L/h,TDC
CHEMBL589973,CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2OC)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL589973,CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2OC)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1807872,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3)c2s1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL1807872,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3)c2s1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL402986,C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL402986,C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL2030560,Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL2030560,Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1090090,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL1090090,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1364767,Cc1nn(C2CCCCC2)c(N)c1-c1ccccc1,clearance_cell_uL_min_1e6,13.8,µL/min/10^6 cells,TDC
CHEMBL1364767,Cc1nn(C2CCCCC2)c(N)c1-c1ccccc1,clearance_hepatic_l_h,89.9998913044791,L/h,TDC
CHEMBL2147032,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,clearance_cell_uL_min_1e6,89.13,µL/min/10^6 cells,TDC
CHEMBL2147032,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,clearance_hepatic_l_h,89.99998317065275,L/h,TDC
CHEMBL1963231,CC(C(=O)O[C@@H]1CC[N+](C)(C)C1)(c1ccccc1)C1CCCC1,clearance_cell_uL_min_1e6,119.0,µL/min/10^6 cells,TDC
CHEMBL1963231,CC(C(=O)O[C@@H]1CC[N+](C)(C)C1)(c1ccccc1)C1CCCC1,clearance_hepatic_l_h,89.99998739495976,L/h,TDC
CHEMBL2048873,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1,clearance_cell_uL_min_1e6,8.91,µL/min/10^6 cells,TDC
CHEMBL2048873,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1,clearance_hepatic_l_h,89.99983165014655,L/h,TDC
CHEMBL23,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,clearance_cell_uL_min_1e6,9.33,µL/min/10^6 cells,TDC
CHEMBL23,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,clearance_hepatic_l_h,89.99983922858301,L/h,TDC
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,clearance_cell_uL_min_1e6,9.77,µL/min/10^6 cells,TDC
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,clearance_hepatic_l_h,89.99984646904389,L/h,TDC
CHEMBL257178,N#Cc1ccc2[nH]c(-c3ccc(F)cc3)c(CCCC(=O)NS(=O)(=O)C(F)(F)F)c2c1,clearance_cell_uL_min_1e6,9.8,µL/min/10^6 cells,TDC
CHEMBL257178,N#Cc1ccc2[nH]c(-c3ccc(F)cc3)c(CCCC(=O)NS(=O)(=O)C(F)(F)F)c2c1,clearance_hepatic_l_h,89.99984693903582,L/h,TDC
CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,clearance_cell_uL_min_1e6,69.18,µL/min/10^6 cells,TDC
CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,clearance_hepatic_l_h,89.999978317438,L/h,TDC
CHEMBL1091137,CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,clearance_cell_uL_min_1e6,69.18,µL/min/10^6 cells,TDC
CHEMBL1091137,CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,clearance_hepatic_l_h,89.999978317438,L/h,TDC
CHEMBL379866,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL379866,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL2031238,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL2031238,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL137,Cc1ncc([N+](=O)[O-])n1CCO,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL137,Cc1ncc([N+](=O)[O-])n1CCO,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1643349,CC1(C)C(=O)Nc2ccccc21,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL1643349,CC1(C)C(=O)Nc2ccccc21,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1397672,Cc1[nH]c2nc(NCc3cccc(Br)c3)nn2c(=O)c1Cc1ccccc1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL1397672,Cc1[nH]c2nc(NCc3cccc(Br)c3)nn2c(=O)c1Cc1ccccc1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL2110732,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL2110732,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1807829,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL1807829,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL46,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL46,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL2071097,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4c(s3)COCC4)CC2)CC1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL2071097,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4c(s3)COCC4)CC2)CC1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL2158785,Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL2158785,Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1944691,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1,clearance_cell_uL_min_1e6,22.0,µL/min/10^6 cells,TDC
CHEMBL1944691,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1,clearance_hepatic_l_h,89.99993181823348,L/h,TDC
CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,clearance_cell_uL_min_1e6,14.0,µL/min/10^6 cells,TDC
CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,clearance_hepatic_l_h,89.99989285727041,L/h,TDC
CHEMBL495727,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL495727,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL203567,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL203567,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1644,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL1644,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL2031467,CCNC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL2031467,CCNC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1090089,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL1090089,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1234354,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL1234354,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
CHEMBL1900528,C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,clearance_cell_uL_min_1e6,3.0,µL/min/10^6 cells,TDC
CHEMBL1900528,C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,clearance_hepatic_l_h,89.99950000277776,L/h,TDC
