chembl_id,bioavailability_frac,caco2_log_permeability,caco2_permeability_cm_s,clearance_cell_uL_min_1e6,clearance_hepatic_l_h,clearance_l_h,fu_frac,half_life_h,microsome_clearance_uL_min_mg,microsome_clint_l_h,microsome_hepatic_l_h,vd_l_kg,smiles
CHEMBL492602,,,11.575,,,,,,,,,,CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3[se]c2c1.F[P-](F)(F)(F)(F)F
CHEMBL493279,,,12.5,,,,,,,,,,COc1ccc(-c2nsc(/C=[N+](\[O-])C(C)(C)C)n2)cc1
CHEMBL493677,,,,,,,0.0446999999999999,,,,,,CC(C)(C)CCN1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1
CHEMBL493937,,,2.87,,,,,,,,,,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1
CHEMBL494,,,,,,,,0.57,,,,,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O
CHEMBL494097,,,4.5,,,,,,,,,,CC(C)(C)c1cc(-c2nsc(/C=[N+](\[O-])C(C)(C)C)n2)cc(C(C)(C)C)c1O
CHEMBL494225,,,219.0,,,,,,,,,,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(F)ccc(F)c12
CHEMBL494505,,,,,,,0.3706,,,,,,CCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1
CHEMBL495196,,,28.0,,,,,,,,,,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C#N)cc1
CHEMBL495383,,,,150.0,89.9999900000011,,0.0073999999999999,,10.0,36.0,15.0,,O=C(Nc1cccc(CCO)c1)c1cc2cc(Cl)ccc2[nH]1
CHEMBL495469,,,21.8,,,,,,,,,,CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3sc2c1.F[P-](F)(F)(F)(F)F
CHEMBL495575,,,,,,,0.0751999999999999,,,,,,O=S(=O)(NC1CCNCC1)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F
CHEMBL495584,,,0.04,,,,,,,,,,N#Cc1cnc2c(Cl)cc(NCc3cn(CC(=O)O)nn3)cc2c1Nc1ccc(F)c(Cl)c1
CHEMBL495585,,,0.57,,,,,,,,,,N#Cc1cnc2c(Cl)cc(NCc3cn(CCC4CCCN4)nn3)cc2c1Nc1ccc(F)c(Cl)c1
CHEMBL495597,,,16.0,,,,,,,,,,CCN(CC)C(=O)Cc1cccc(NS(=O)(=O)c2cccc(Cl)c2C)n1
CHEMBL495617,,,0.48,,,,,,,,,,CCCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1
CHEMBL495727,,,,3.0,89.99950000277776,,0.3339,,8.32,29.952,12.839506172839508,,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
CHEMBL495867,,,1.8,,,,,,,,,,N#Cc1cnc2c(Br)cc(NCc3cn(CC(=O)O)nn3)cc2c1Nc1ccc(F)c(Cl)c1
CHEMBL496110,,,3.3,,,,,,,,,,CC(=O)c1ccc(N2CCN(C(=O)c3cc(S(N)(=O)=O)ccc3N3CCOCC3)CC2)c(F)c1
CHEMBL496388,,,0.0,,,,,,,,,,N#Cc1cnc2c(Cl)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1
CHEMBL496567,,,5.8,,,,,,,,,,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](N)CC3)s2)o1
CHEMBL496590,,,0.1,,,,,,,,,,CC(C)(C)n1cc(CNc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)nn1
CHEMBL496591,,,0.0,,,,,,,,,,N#Cc1cnc2c(Cl)cc(NCc3cn(-c4ccccc4)nn3)cc2c1Nc1ccc(F)c(Cl)c1
CHEMBL496818,,,41.0,,,,,,,,,,Cc1cccc(NS(=O)(=O)c2cccc(Cl)c2C)n1
CHEMBL496929,,,,63.1,89.99997622821547,,0.0139,,10.72,38.592,15.889328063241107,,O=C(Nc1ccc(CCO)cc1)c1cc2cc(Cl)ccc2[nH]1
CHEMBL497171,,,470.0,,,,,,,,,,CCCCNc1nccc2[nH]c3ccccc3c12
CHEMBL497766,,,6.1,,,,,,,,,,CC(=O)c1ccc(N2CCN(C(=O)c3cc(C#N)ccc3N3CCOCC3)CC2)c(F)c1
CHEMBL497853,,,7.9,,,,,,,,,,CC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL497883,,,0.72,,,,,,,,,,N#Cc1cnc2c(Br)cc(NCc3cn(CCC4CCCN4)nn3)cc2c1Nc1ccc(F)c(Cl)c1
CHEMBL497963,,,,,,,0.03,,,,,,Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1
CHEMBL497970,,,5.3,,,,,,,,,,CNS(=O)(=O)c1ccc(N2CCOCC2)c(C(=O)N2CCN(c3ccc(C(C)=O)cc3F)CC2)c1
CHEMBL497999,,,3.2,,,,,,,,,,CS(=O)(=O)c1ccc(OCC2CC2)c(C(=O)N2CCN(c3ccc(C#N)cc3F)CC2)c1
CHEMBL498,,,,,,,0.04,46.0,,,,,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
CHEMBL498028,,,0.03,,,,,,,,,,N#Cc1cnc2c(Cl)cc(NCc3cn(C4CCNCC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1
CHEMBL498029,,,0.39,,,,,,,,,,CN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1
CHEMBL498222,,,0.18,,,,,,,,,,N#Cc1cnc2c(Cl)cc(NCc3cn(Cc4cccnc4)nn3)cc2c1Nc1ccc(F)c(Cl)c1
CHEMBL499,,,72.95333333333333,,,,,2.2,,,,,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
CHEMBL499808,,,,,,,,27.0,,,,,
CHEMBL5,,,,3.46,89.99956647607671,,,,4.0,14.4,6.666666666666665,,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
CHEMBL50,,,,,,,,0.6,,,,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
CHEMBL500,,,2.865,78.795,89.99989618598829,,,2.2,,,,,CC(C)NCC(O)COc1cccc2[nH]ccc12
CHEMBL500204,,,2.15,,,,,,,,,,CC(=O)N(C)[C@@H](Cc1c[nH]c2ccccc12)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL500260,,,0.0,,,,,,,,,,CC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL500578,,,10.0,,,,,,,,,,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CCCCCNC(=O)COc1ccc(/C=C/C3=[N+]4C(=Cc5ccc(-c6ccc[nH]6)n5[B-]4(F)F)C=C3)cc1)CC2
CHEMBL500629,,,42.0,,,,,,,,,,CN(C)Cc1cc(S(N)(=O)=O)ccc1Sc1ccc(C(F)(F)F)cc1
CHEMBL500792,,,0.0,,,,,,,,,,CC(=O)N[C@H](C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O)c1ccccc1
CHEMBL501030,,,0.95,,,,,,,,,,CN(C(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL501052,,,111.0,,,,,,,,,,CC(F)(F)c1nc([C@@H](O)[C@H](O)[C@H](O)CO)c[nH]1
CHEMBL501063,,,1.75,,,,,,,,,,CN(C(=O)[C@@H](N)Cc1ccc(O)c(O)c1)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL501259,,,,,,,,51.0,,,,,CCCCCC/C=C\CCCCCCCCCC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)CC(=O)CCCCCCCCCCC)[C@@H](OCCCCCCCCCC)[C@@H]2O)O[C@H](COC)[C@@H](OP(=O)(O)O)[C@@H]1OCC[C@@H](CCCCCCC)OC
CHEMBL501570,,,287.5,,,,,,,,,,CC(C)[C@H](N)C(=O)O[C@H](CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.O=C(O)C(F)(F)F
CHEMBL501709,,,0.43,,,,,,,,,,N#Cc1cnc2c(Cl)cc(NCc3cn(C4CCN(C5CCC5)CC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1
CHEMBL502,,,,,,,0.1051,,,,,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL502080,,,90.0,,,,,,,,,,CC(=O)N/N=C(\C)c1nc([C@@H](O)[C@H](O)[C@H](O)CO)c[nH]1
CHEMBL502226,,,0.0,,,,,,,,,,CC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL503,,,,,,,,1.4,,,,,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
CHEMBL503199,,,3.6,,,,,,,,,,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL503960,,,26.76,,,,,,,,,,O=C1CC2(CCN(C(=O)c3cc(-c4ccccc4)nc(-c4ccccc4)c3)CC2)Oc2ccc(N3CCCC3=O)cc21
CHEMBL503986,,,2.95,,,,,,,,,,CC(=O)N(C)[C@@H](CC1CCCCC1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL504646,,,122.5,,,,,,,,,,CC(C)[C@@H](N)C(=O)NCCCCCC(=O)O[C@H](CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
CHEMBL504735,,,0.0,,,,,,,,,,CC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL504765,,,10.4,,,,,,,,,,CN[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL504813,,,,,,,0.0312999999999999,,,,,,CC(C)Cc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1
CHEMBL504950,,,200.0,,,,,,,,,,Cc1cc(C)c2c(n1)sc1c(N)ncnc12
CHEMBL505,,,,23.0,89.99993478265596,,,22.0,3.0,10.8,5.094339622641509,,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
CHEMBL505144,,,108.0,,,,,,,,,,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CCC1=[N+]3C(=Cc4cccn4[B-]3(F)F)C=C1)CC2
CHEMBL505147,,,40.5,,,,,,,,,,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1
CHEMBL505372,,,200.0,,,,,,,,,,Cc1nc2sc3c(N)ncnc3c2c2c1CCCC2
CHEMBL505494,,,292.0,,,,,,,,,,CC(C)[C@H](N)C(=O)NCCCCCC(=O)O[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2cccnc2)C[C@H]1C(=O)NC(C)(C)C.O=C(O)C(F)(F)F
CHEMBL505930,,,0.95,,,,,,,,,,CC(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL506,,,,,,,0.4034,7.1,3.0,10.8,5.094339622641509,,COc1cc(NC(C)CCCN)c2ncccc2c1
CHEMBL506295,,,610.5,,,,,,,,,,CC(C)[C@H](N)C(=O)O[C@@H](C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)CN1CCN(Cc2cccnc2)C[C@H]1C(=O)NC(C)(C)C.O=C(O)C(F)(F)F
CHEMBL506857,,,199.0,,,,,,,,,,Cc1nc(-c2nc([C@@H](O)[C@H](O)[C@H](O)CO)c[nH]2)cs1
CHEMBL506886,,,0.0,,,,,,,,,,CC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL507077,,,1.6,,,,,,,,,,CCCCc1ccc(C(=O)NC2(C(=O)N[C@H](Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1
CHEMBL507361,,,72.7,,,,,,,,,,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
CHEMBL507635,,,200.0,,,,,,,,,,Nc1ncnc2c1sc1ncc(-c3ccccc3)cc12
CHEMBL507674,,,,3.0,89.99950000277776,,0.0988,1.8,,,,,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O
CHEMBL507700,,,,,,,0.3339,,,,,,NC(=O)Nc1sc(-c2ccc(CN3CCCCC3)cc2)cc1C(N)=O
CHEMBL507785,,,200.0,,,,,,,,,,Nc1ncnc2c1sc1nc(C3CC3)cc(C(F)(F)F)c12
CHEMBL507870,,,,,,,,6.7,,,,,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O
CHEMBL508280,,,5.5,,,,,,,,,,O=[N+]([O-])c1cnc(Sc2nnc(O)n2-c2ccc3c(c2)OCCO3)s1
CHEMBL508502,,,2.75,,,,,,,,,,CC(=O)N(C)[C@@H](CCc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL50882,,,,,,,,0.78,,,,,Nc1n[n+]([O-])c2ccccc2[n+]1[O-]
CHEMBL509032,,,,,,,0.0328,,,,,,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
CHEMBL509973,,,,,,,0.0219,,,,,,CC(NC(=O)c1cc2ccccc2[nH]1)c1ccccc1
CHEMBL51,,,,27.375,89.99994461569919,,0.0968000000000001,12.0,,,,,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
CHEMBL510193,,,,,,,0.0009,,,,,,Fc1ccc(-c2cnc(C3CCN(Cc4ccn(-c5ccc(C(F)(F)F)cc5)c4)CC3)[nH]2)cc1
CHEMBL510238,,,200.0,,,,,,,,,,Cc1nc2sc3c(N)ncnc3c2c2c1CCC2
CHEMBL510335,,,11.525,,,,,,,,,,CC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL510386,,,,,,,0.003,,,,,,O=C(Nc1ccc(Cl)c(C(=O)Nc2cccnc2)c1)c1cccc(C(F)(F)F)c1
CHEMBL510624,,,243.75,,,,,,,,,,CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3sc2c1.[Br-]
CHEMBL510780,,,,,,,0.007,,,,,,c1ccc2c(c1)CCC[C@H]2Nc1nc2ccccc2[nH]1
CHEMBL510802,,,3.4,,,,,,,,,,CN(C(=O)[C@@H]1Cc2ccccc2CN1)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL511002,,,2.05,,,,,,,,,,CC(=O)N(C)[C@@H](Cc1ccc2ccccc2c1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
CHEMBL511058,,,,51.29,89.99997075454255,,,,,,,,COc1ccccc1SC[C@@H](C)CN[C@@H]1COc2ccccc2SC1
CHEMBL511115,,,,28.0,89.99994642860332,,0.0115999999999999,7.9,13.0,46.8,18.57142857142857,,COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1
CHEMBL511142,,,,,,,,3.2,,,,,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
CHEMBL511444,,,,12.02,89.99987520815972,,0.0159999999999999,,85.11,306.396,56.69380504773888,,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CC[C@H](NC(=O)c3cccc4ccccc34)[C@H]21)C(C)(C)C
CHEMBL511550,,,106.0,,,,,,,,,,C[C@H](N)C(=O)NCc1cccc(-n2nc(C(F)(F)F)cc2-c2nnc(-c3ccccc3)o2)c1
CHEMBL511782,,,,150.0,89.9999900000011,,,,104.0,374.4,60.77922077922078,,COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1
CHEMBL511896,,,15.0,,,,,,,,,,COc1ccccc1Nc1nnc(-c2cc(C(F)(F)F)nn2-c2cccc(CNC(=O)[C@H](C)N)c2)o1
CHEMBL512504,,,,52.48,89.99997141769201,,,,3.0,10.8,5.094339622641509,,N#Cc1c(O)c2c(-c3ccc(-c4ccccc4O)cc3)csc2[nH]c1=O
CHEMBL512769,,,200.0,,,,,,,,,,CCOC(=O)c1cc2c(nc1C)sc1c(N)ncnc12
CHEMBL513,,,,,,,,0.37,,,,,O=NN(CCCl)C(=O)NCCCl
CHEMBL513086,,,200.0,,,,,,,,,,Cc1cc(C)c2c(n1)sc1c(N(C)C)ncnc12
CHEMBL513139,,,20.0,,,,,,,,,,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1
CHEMBL513301,,,,,,,,3.1,,,,,COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC
CHEMBL513370,,,,33.0,89.99995454547751,,,,48.0,172.79999999999998,44.08163265306123,,COc1ccc(N(C(=O)c2ccoc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1
CHEMBL513412,,,,87.0,89.99998275862399,,,,126.0,453.6,64.43181818181817,,COc1ccc(N(C(=O)c2occc2C)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1
CHEMBL513588,,,,,,,0.004,,,,,,Cc1ncc(NC(=O)c2cc(NC(=O)c3cc(F)cc(Cl)c3)ccc2Cl)s1
CHEMBL514164,,,1.0,,,,,,,,,,O=C(/N=c1\sc(CCNc2ncnc3ccsc23)cn1COP(=O)(O)O)Nc1cccc(Cl)c1
CHEMBL514257,,,,,,,0.0437,,,,,,OC[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1
CHEMBL514432,,,,,,,,5.2,,,,,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O
CHEMBL514670,,,,,,,0.0159999999999999,,,,,,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)c(Cl)c1
CHEMBL51478,,,,150.0,89.9999900000011,,,,86.0,309.6,56.91176470588235,,COc1ccnc(CSc2nc3ccccc3[nH]2)c1
CHEMBL514980,,,,,,,,,150.0,539.9999999999999,67.5,,CN(CCOc1ccccc1-c1cc(C(N)=O)c(NC(N)=O)s1)Cc1ccccc1
CHEMBL515,,,,,,,,1.1,,,,,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
CHEMBL515062,,,,,,,0.1761,,,,,,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)n[nH]1
CHEMBL515278,,,1.026,,,,,,,,,,CC[C@H](C)[C@H](N)C(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1O
CHEMBL515568,,,3.0,,,,,,,,,,Cc1cccc(CNC(=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)COc2c(F)c(F)cc(F)c2F)c1C
CHEMBL51594,,,,,,,0.4314,,,,,,c1ccc2c(c1)CCN(c1ccncc1)C2
CHEMBL51628,,,,123.03,89.9999878078534,,,,,,,,O=c1ccc2ccc(O)cc2o1
CHEMBL516342,,,37.0,,,,,,,,,,CCS(=O)(=O)N1CCC(c2ccccn2)([C@H](C)NC(=O)c2ccc(Cl)cc2Cl)CC1
CHEMBL516479,,,0.6,,,,,,,,,,CC(C)(C)c1ccc(-c2nc3c(N4CCN(Cc5c[nH]c(=O)[nH]c5=O)CC4)cccc3[nH]2)cc1
CHEMBL516601,,,,,,,0.0119,,,,,,COc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1OC
CHEMBL516758,,,,,,,0.0139,,,,,,CC(C)Oc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1
CHEMBL517,,,,,,,0.6660999999999999,7.0,,,,,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
CHEMBL517437,,,,,,,0.004,,,,,,O=C(Nc1ccc(Cl)c(C(=O)Nc2cncs2)c1)c1cccc(C(F)(F)F)c1
CHEMBL517712,,,,,,,,4.1,,,,,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2
CHEMBL518084,,,3.1,,,,,,,,,,C[C@H](NC(=O)C(=O)NCC1CCCCC1)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F
CHEMBL518096,,,3.2,,,,,,,,,,C[C@H](NC(=O)C(=O)NCc1cc(Cl)ccc1Cl)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F
CHEMBL518760,,,,,,,0.2007999999999999,,,,,,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1NCCN1CCCCC1
CHEMBL518770,,,,,,,0.0098999999999999,,,,,,CC(C)Oc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)c(Cl)c3)c2cc1N1CCN(C)CC1
CHEMBL518871,,,1.0,,,,,,,,,,C[C@H](NC(=O)C(=O)NCCc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F
CHEMBL518924,,,,30.51,89.9999508358184,,,,46.0,165.60000000000002,43.125,,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
CHEMBL518958,,,19.0,,,,,,,,,,Cc1cc(Cc2ccc(Cl)c(Oc3cc(C#N)cc(C#N)c3)c2F)n[nH]c1=O
CHEMBL519442,,,,,,,0.3923,,,,,,COCCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1
CHEMBL519499,,,51.0,,,,,,,,,,OC[C@@H](O)[C@@H](O)[C@H](O)c1c[nH]c(-c2ncn(Cc3ccccc3)n2)n1
CHEMBL520129,,,3.8,,,,,,,,,,O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCCNC1
CHEMBL520278,,,,,,,0.0705,,,,,,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1
CHEMBL520431,,,,,,,0.3039,,,,,,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCCN(C)CC1
CHEMBL520642,,,,,,,,3.3,,,,,Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)ns1
CHEMBL520733,,,,,,,0.8029,,,,,,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1C(=O)N(C)CCc2ccccc21
CHEMBL520964,,,141.0,,,,,,,,,,OC[C@@H](O)[C@@H](O)[C@H](O)c1c[nH]c(-c2ncon2)n1
CHEMBL520987,,,259.0,,,,,,,,,,OC[C@@H](O)[C@@H](O)[C@H](O)c1c[nH]c(-c2ncc[nH]2)n1
CHEMBL521,,,,,,,,1.6,,,,,CC(C)Cc1ccc(C(C)C(=O)O)cc1
CHEMBL521075,,,46.9,,,,,,,,,,CCC(=O)Nc1cc2c(NCc3ccc(OC)c(Cl)c3)ncnc2c(CCO)c1OC
