chembl_id,bioavailability_frac,caco2_log_permeability,caco2_permeability_cm_s,clearance_cell_uL_min_1e6,clearance_hepatic_l_h,clearance_l_h,fu_frac,half_life_h,microsome_clearance_uL_min_mg,microsome_clint_l_h,microsome_hepatic_l_h,vd_l_kg,smiles
CHEMBL398707,,,,,,,,2.3,,,,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
CHEMBL398748,,,,,,,0.0139,,,,,,COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5ccc(C#N)cc45)C3)nc2c1
CHEMBL398805,,,247.0,,,,,,,,,,O=c1n(Cc2nc3ccccc3n2CCCCF)c2cnccc2n1C1CC1
CHEMBL398811,,,21.0,,,,,,,,,,CCNC(=O)CN1C(=O)C(C)(c2cc(F)cc(F)c2)Oc2ccc(-c3c(N)nc(N)nc3CC)cc21
CHEMBL399075,,,0.01,,,,,,,,,,CS(=O)(=O)N(CC1CCCCO1)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12
CHEMBL3991199,,,,,,,,1.5,,,,,
CHEMBL399121,,,36.6,,,,,,,,,,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O
CHEMBL399128,,,21.4,,,,,,,,,,Cc1nc2c(cnn2-c2cccnc2)c(=O)n1-c1ccc(Cl)cc1
CHEMBL399274,,,0.97,,,,,,,,,,CCOCCOCCN(c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O
CHEMBL399275,,,2.06,,,,,,,,,,COCCCN(c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O
CHEMBL399309,,,5.6,,,,,,,,,,Cc1nc2c(cnn2-c2cccc(Cl)c2)c(=O)n1-c1ccc(Cl)cc1
CHEMBL399510,,,,,,,,2.9,,,,,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
CHEMBL399539,,,,137.945,89.99998904241932,,,,,,,,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12
CHEMBL399583,,,,,,,,,,,,0.809,CCNC(=O)c1noc(-c2cc(C(C)(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1
CHEMBL399605,,,44.6,,,,,,,,,,CC(C)(C)c1ccc(NC(=O)c2ccnn2CCc2ccncc2)cc1
CHEMBL399700,,,0.01,,,,,,,,,,COCCCN(c1cc(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O
CHEMBL399827,,,0.5,,,,,,,,,,CC(C)C(=O)N1CCC(CN(C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)S(=O)(=O)c2ccccn2)CC1
CHEMBL4,,,2.3000000000000003,,,,,8.9,,,,,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
CHEMBL40,,,,,,,,99.0,,,,,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
CHEMBL400307,,,13.4,,,,,,,,,,Cc1cccc(-n2ncc3c(=O)n(-c4ccc(Cl)cc4)c(C)nc32)c1
CHEMBL400431,,,19.0,,,,,,,,,,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2
CHEMBL400508,,,0.44,,,,,,,,,,CCOCCCN(c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O
CHEMBL400585,,,,,,,0.0139,,,,,,O=C(O)COn1c(-c2ccccc2)nc2ccc([N+](=O)[O-])cc21
CHEMBL400778,,,,,,,,,,,,0.652,CCNC(=O)c1noc(-c2cc(-c3ccccc3)c(O)cc2O)c1-c1ccc(CN2CCCCC2)cc1
CHEMBL401158,,,,,,,0.024,,6.0,21.6,9.642857142857142,,CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O
CHEMBL401240,,,0.22,,,,,,,,,,Cc1c(-c2cccc(OC3CCN(S(=O)(=O)Cc4ccccc4)CC3)c2)sc(-c2nn[nH]n2)c1OCC(=O)O
CHEMBL401250,,,5.0,,,,,,,,,,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](N)C(C)C)c1
CHEMBL401370,,,,,,,,,,,,0.736,CCNC(=O)c1noc(-c2cc(-c3ccccc3)c(O)cc2O)c1-c1ccc(CN(CC)CC)cc1
CHEMBL401453,,,0.0,,,,,,,,,,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(C(=O)C(C)(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1
CHEMBL401454,,,1.2,,,,,,,,,,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1
CHEMBL401874,,,,,,,0.0123999999999999,,,,,,CC(C)Cn1c(=O)n(C)c(=O)c2c(-c3ccncc3)n(Cc3cccc4ccccc34)nc21
CHEMBL402146,,,,,,,0.0928,,,,,,O=C(Nc1ccc(Cl)nc1)c1ccc(F)c(F)c1
CHEMBL402478,,,3.0,,,,,,,,,,NC(=O)Nc1cn(-c2ccc(-c3ccc(O)cc3)cc2)nc1C(N)=O
CHEMBL402501,,,,32.45,89.99994831159701,,0.1008999999999999,,129.0,464.4,64.86033519553072,,C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c1ccc(O)c(CO)c1
CHEMBL402728,,,,3.3,89.99954545684113,,0.0085999999999999,,3.0,10.8,5.094339622641509,,Cc1nc(CSc2nc(N[C@H](C)CO)c3sc(=O)[nH]c3n2)cs1
CHEMBL402818,,,4.6,,,,,,,,,,Cc1c(Nc2c(C#N)cnc3sc(-c4cccc(CN(C)C)c4)cc23)ccc2[nH]ccc12
CHEMBL402831,,,,,,,0.02,,,,,,Cc1nc(-c2c(F)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c2)no1
CHEMBL402986,,,,11.225,89.99971144101062,,0.0029,,4.0,14.4,6.666666666666665,,C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12
CHEMBL403,,,,3.0,89.99950000277776,,,1.1,,,,,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
CHEMBL403036,,,0.9,,,,,,,,,,CCS(=O)(=O)CCN(C(=O)Cc1ccc(F)c(C(F)(F)F)c1)[C@H](C)c1nc(-c2ccccc2)cn1-c1ccc(C#N)cc1
CHEMBL403225,,,,18.455,89.99991821291492,,,,8.67,31.212,13.299812510652805,,C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2F)nc2[nH]c(=O)sc12
CHEMBL403313,,,,23.5,89.9997329559408,,0.0040999999999999,,8.86,31.896,13.547400611620796,,CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12
CHEMBL403656,,,,,,,0.0170999999999998,,,,,,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)c(C#N)cc12
CHEMBL403963,,,,3.0,89.99950000277776,,,,3.0,10.8,5.094339622641509,,C(=C/c1nn[nH]n1)\c1ccccc1
CHEMBL404520,,,3.7,,,,,7.0,,,,,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12
CHEMBL404609,,,,,,,,,21.0,75.6,26.619718309859152,,NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O
CHEMBL405,,,,,,,,7.3,,,,,CC(N)Cc1ccccc1
CHEMBL405981,,,0.004,,,,,,,,,,Cn1cc(Cc2cn(CC(=O)N(CCN3CCCC3)Cc3ccc(-c4ccc(Cl)cc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1
CHEMBL406,,,,9.04,89.99979003496748,,0.2045,,,,,,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
CHEMBL406366,,,,,,,0.0097,,17.78,64.008,23.608734139864264,,O=C(O)CSCC(=O)Nc1nc(-c2ccccc2)cs1
CHEMBL406852,,,,10.47,89.99985673375241,,,,42.66,153.57599999999996,41.43535506151521,,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
CHEMBL407,,,,,,,0.4427,0.78,,,,,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
CHEMBL407451,,,0.7,,,,,,,,,,CN1CCCCC1c1nc(O)c(O)c(C(=O)NCc2ccc(F)cc2)n1
CHEMBL407960,,,,,,,0.0141999999999999,,74.0,266.4,53.70967741935483,,COc1ccc(OC)c(CNc2n[nH]c3ccnc(Oc4ccccc4)c23)c1
CHEMBL408,,,,89.09,89.99996838539599,,0.0009,,48.98,176.328,44.53626995352597,,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
CHEMBL408194,,,,22.39,89.99993300585604,,,,,,,,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C
CHEMBL409158,,,42.0,,,,,,,,,,c1ccc(-c2nn3c(c2-c2ccnc4cc(OCC5CCCO5)ccc24)CCC3)nc1
CHEMBL409525,,,28.0,,,,,,,,,,CN(C)CCOc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1
CHEMBL409718,,,30.0,,,,,,,,,,O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)cc1OC1CCCCC1
CHEMBL409810,,,3.0,,,,,,,,,,NC(=O)Nc1cn(-c2ccc(-c3ccc(O)c(F)c3)c(Cl)c2)nc1C(N)=O
CHEMBL41,,,,,,,0.0428,,,,,,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
CHEMBL410325,,,5.6,,,,,,,,,,CCCCC1c2ncccc2C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
CHEMBL411297,,,27.0,,,,,,,,,,CCN(C)CCOc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1
CHEMBL411329,,,,,,,0.0213999999999999,,,,,,O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1
CHEMBL411503,,,3.0,,,,,,,,,,Cc1cc(-n2cc(NC(N)=O)c(C(N)=O)n2)ccc1-c1cc(C)c(O)c(C)c1
CHEMBL411668,,,3.0,,,,,,,,,,Cc1cc(-n2cc(NC(N)=O)c(C(N)=O)n2)ccc1-c1ccc(O)c(C)c1C
CHEMBL411803,,,0.5,,,,,,,,,,Cn1cncc1CN1CC(N(CC2CCN(C(=O)C3CCCC3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21
CHEMBL411875,,,3.0,,,,,,,,,,Cc1cc(-n2cc(NC(N)=O)c(C(N)=O)n2)ccc1-c1c(F)cc(O)cc1F
CHEMBL412142,,,,108.0,89.99998611111326,,0.0187,,96.0,345.6,59.17808219178082,,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1
CHEMBL413,,,,100.06,89.99998003591934,,,,,,,,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
CHEMBL413065,,,,,,,0.1165,,3.0,10.8,5.094339622641509,,CCc1nc2c(N)nc3ccccc3c2n1CC(C)C
CHEMBL41355,,,,,,,0.1395,,,,,,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
CHEMBL414017,,,,,,,,,35.0,125.99999999999996,37.05882352941176,,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL415,,,,,,,0.0373999999999999,26.0,,,,,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
CHEMBL415274,,,0.002,,,,,,,,,,CN(C)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1
CHEMBL415506,,,,125.89,89.99998808483754,,,,150.0,539.9999999999999,67.5,,CCOC(=O)c1c(-c2ccccc2)nc2ccc(C)cn12
CHEMBL416,,,,52.0,89.9999711538554,,0.0768,,6.0,21.6,9.642857142857142,,COc1c2occc2cc2ccc(=O)oc12
CHEMBL416146,,,,,,,,26.0,,,,,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1
CHEMBL416956,,,17.0,,,,,,,,,,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
CHEMBL417,,,,,,,,36.0,,,,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1
CHEMBL418192,,,,,,,,2.5,,,,,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1
CHEMBL42,,,,78.38,89.99988405352852,,0.0520999999999999,10.0,15.14,54.504,20.91802272029475,,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL420715,,,4.95e-05,,,,,,,,,,CC(C)C(c1ccccn1)n1[nH]c(=O)c2nc3cc(Cl)ccc3c(O)c2c1=O.CS(=O)(=O)O
CHEMBL421236,,,,,,,0.0098999999999999,,,,,,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21
CHEMBL421280,,,9e-07,,,,,,,,,,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(Cl)nc1C(F)(F)C(F)(F)F
CHEMBL421604,,,,105.0,89.99998571428799,,,,28.0,100.8,32.30769230769231,,CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23)cc1
CHEMBL422,,,,,,,0.0080999999999999,,,,,,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
CHEMBL422037,,,,,,,,2.5,,,,,CN(C)/N=N/c1ccc(C(=O)O)cc1
CHEMBL422648,,,,69.18,89.999978317438,,,,15.49,55.764,21.287219422812644,,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1
CHEMBL422649,,,,,,,0.0908999999999999,,,,,,CC(O)(C(=O)Nc1cccc(S(=O)(=O)c2ccccc2)c1)C(F)(F)F
CHEMBL423,,,,7.5,89.99968750147569,,0.7244999999999999,17.0,3.0,10.8,5.094339622641509,,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
CHEMBL423150,,,9e-07,,,,,,,,,,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(Cl)nc1-c1ccccc1
CHEMBL424451,,,,,,,,,150.0,539.9999999999999,67.5,,COc1ccc(C)c(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1
CHEMBL424862,,,,,,,,,,,,20.0,CN1CCC(Cn2c3c(c4ccccc42)C(=O)C(N2CCN(C)CC2)C[C@H]3Oc2ccc(Cl)cc2)CC1
CHEMBL425,,,,,,,,0.9,,,,,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O
CHEMBL425512,,,1e-07,,,,,,,,,,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3F)cc12
CHEMBL426298,,,30.0,,,,,,,,,,CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2ncccn2)sc2c1CCC(C)(C)C2
CHEMBL426658,,,,14.79,89.99989858023599,,0.009,,9.12,32.832,13.88362652232747,,Clc1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1
CHEMBL426823,,,,4.0,89.99962500156249,,0.0028,,6.0,21.6,9.642857142857142,,CCOc1nc2ccc(OCCC3CCN(c4ccc(C)nn4)CC3)cc2o1
CHEMBL426851,,,,,,,0.3187000000000001,,,,,,CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C
CHEMBL426957,,,1e-07,,,,,,,,,,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-n4ccnc4CO)cc3F)cc12
CHEMBL427851,,,,,,,0.1481,,,,,,Cc1oc(CN2CCNCC2)cc1C(=O)NCC12CC3CC(CC(C3)C1)C2
CHEMBL427860,,,6.2,,,,,,,,,,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1
CHEMBL428,,,57.0,,,,,11.0,,,,,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12
CHEMBL428077,,,3.0,,,,,,,,,,COc1cc(-c2ccc(-n3cc(NC(N)=O)c(C(N)=O)n3)cc2)ccc1O
CHEMBL428375,,,104.0,,,,,,,,,,CCCCCCc1ccc(C(=O)CCN(C2CCCCC2)C2CCCCC2)cc1
CHEMBL428647,,,,,,,,11.0,,,,,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
CHEMBL428690,,,,,,,,5.2,,,,,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1
CHEMBL428712,,,28.95,,,,,,,,,,Cn1cncc1CN1CC(N(CCn2cccc2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21
CHEMBL429,,,,,,,0.376,4.4,,,,,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
CHEMBL429075,,,80.0,,,,,,,,,,COc1ccc(CNC(=O)c2ccc(C3c4nc[nH]c4CCN3Cc3cccc(Cl)c3Cl)cc2)cc1
CHEMBL429139,,,3.0,,,,,,,,,,NC(=O)Nc1cn(-c2ccc(-c3ccc(O)c(F)c3)cc2)nc1C(N)=O
CHEMBL429443,,,0.5,,,,,,,,,,CCC(=O)N1CCC(CN(C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)S(=O)(=O)c2ccccn2)CC1
CHEMBL429444,,,0.3,,,,,,,,,,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1
CHEMBL429459,,,10.6,,,,,,,,,,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2
CHEMBL429682,,,,,,,0.0113999999999999,,,,,,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NS(C)(=O)=O)sc12
CHEMBL429712,,,10.7,,,,,,,,,,COc1cc(Nc2c(C#N)cnc3cc(NCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
CHEMBL429866,,,3.0,,,,,,,,,,Cc1cc(O)ccc1-c1ccc(-n2cc(NC(N)=O)c(C(N)=O)n2)cc1C(F)(F)F
CHEMBL429910,,,150.0,,,,,,,,,,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
CHEMBL43,,,,,,,,4.7,,,,,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12
CHEMBL430200,,,0.7,,,,,,,,,,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2Cl)S(=O)(=O)N1
CHEMBL430239,,,,,,,0.4427,,,,,,CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O
CHEMBL430381,,,,,,,0.0509999999999999,,46.0,165.60000000000002,43.125,,OCC(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12
CHEMBL432103,,,,,,,,8.4,,,,,CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1
CHEMBL432672,,,5.76,,,,,,,,,,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)OC(C)(C)C
CHEMBL433729,,,17000000.0,,,,,,,,,,CCC(C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)c1ccccn1)C(C)C)C(=O)NCc1ccccn1
CHEMBL434,,,,,,,,0.41,,,,,CC(C)NCC(O)c1ccc(O)c(O)c1
CHEMBL434142,,,1.0,,,,,,,,,,NC1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CCC(F)(F)CC4)C3)C2)CC1
CHEMBL434394,,,,,,,,10.0,,,,,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
CHEMBL435,,,,,,,0.2801,,,,,,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
CHEMBL435859,,,,3.0,89.99950000277776,,,,14.79,53.244,20.54483716622936,,OB1c2ccccc2N=C(S)N1c1cccnc1
CHEMBL436099,,,73.55,,,,,,,,,,CN(C)c1ccc(-c2cc(-c3ccc(N(C)C)cc3)[se+]c(C(C)(C)C)c2)cc1.[I-]
CHEMBL436302,,,6.1,,,,,,,,,,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1OC)CCCC3
CHEMBL436766,,,3.7,,,,,,,,,,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc3F)cc12
CHEMBL436817,,,5.0,,,,,,,,,,N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1
CHEMBL436826,,,,43.36,89.99996540591735,,0.0047,,17.03,61.308,22.865880948828885,,CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(C(F)(F)F)cc3)nc3ccccc3c2=O)cc1
CHEMBL436839,,,26.2,,,,,,,,,,Cc1nc2cc(C(C)C)c(-c3ccc(Cl)c(OCC4CC4)c3)cc2c(=O)[nH]1
CHEMBL437371,,,1.0,,,,,,,,,,COc1cccc2sc(N[C@@H](Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)c3nc4ccccc4[nH]3)nc12
CHEMBL437526,,,,,,,,,3.0,10.8,5.094339622641509,,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12
CHEMBL437555,,,25.0,,,,,,,,,,CCOC(=O)N1C[C@H](NC(=O)c2ccc(-n3ccccc3=O)cc2)[C@H](NC(=O)c2ccc(Cl)s2)C1
CHEMBL437565,,,0.5,,,,,,,,,,Cn1cncc1CN1CC(N(CC2CCN(C(=O)CNC(=O)OC(C)(C)C)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21
CHEMBL437765,,,,3.0,89.99950000277776,,,,,,,,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
CHEMBL437897,,,30.0,,,,,,,,,,CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2ccc(C#N)cc2)sc2c1CCC(C)(C)C2
CHEMBL437987,,,3.0,,,,,,,,,,Cc1cc(-n2cc(NC(N)=O)c(C(N)=O)n2)ccc1-c1ccc(O)cc1
CHEMBL438921,,,64.1,,,,,,,,,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](NC(=O)C2CCC(CN3C(=O)CC(SC[C@H](N)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C3=O)CC2)[C@H](O)[C@H](C)O1
CHEMBL439,,,1.2,,,,,7.0,,,,,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
CHEMBL439871,,,,,,,0.069,,,,,,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC(C)(O)C3)c(Cc3ccccc3C(F)(F)F)sc21
CHEMBL440229,,,60.0,,,,,,,,,,O=C1N/C(=C\c2ccc(CN3CCCC3)cc2)C(=O)N1c1ccc(Oc2ccccc2)cc1
CHEMBL440391,,,30.0,,,,,,,,,,CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2ccccn2)sc2c1CCC(C)(C)C2
CHEMBL440405,,,,14.3,89.99989510501736,,0.013,,3.0,10.8,5.094339622641509,,CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12
CHEMBL440498,,,,,,,0.02,,,,,,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1
CHEMBL440519,,,8e-07,,,,,,,,,,CC(c1cccnc1)n1[nH]c(=O)c2nc3cc(Cl)ccc3c(O)c2c1=O.CS(=O)(=O)O
CHEMBL440955,,,0.7,,,,,,,,,,O=C1C[C@@H](c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1
CHEMBL441,,,,,,,,2.0,,,,,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O
CHEMBL441550,,,,,,,,,6.0,21.6,9.642857142857142,,CC(C)n1c(=O)n(C)c(=O)c2c(C(=O)N3CCS(=O)(=O)C3)c(Cc3ccccc3C(F)(F)F)sc21
CHEMBL441809,,,,,,,,1.5,,,,,CCC(C)(C)NCC(O)COc1ccccc1C(=O)CCc1ccccc1
CHEMBL442,,,,,,,,2.1,,,,,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21
CHEMBL442078,,,168.0,,,,,,,,,,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ncccc12
CHEMBL442235,,,24.8,,,,,,,,,,Cn1cc(C(N)=O)c(Nc2ccc(I)cc2F)cc1=O
CHEMBL443,,,,3.0,89.99950000277776,,,9.8,3.0,10.8,5.094339622641509,,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
