chembl_id,bioavailability_frac,caco2_log_permeability,caco2_permeability_cm_s,clearance_cell_uL_min_1e6,clearance_hepatic_l_h,clearance_l_h,fu_frac,half_life_h,microsome_clearance_uL_min_mg,microsome_clint_l_h,microsome_hepatic_l_h,vd_l_kg,smiles
CHEMBL473807,,,0.1,,,,,,,,,,CC(C)(C)c1ccc(-c2nc3c(N4CCN(Cc5cnc6[nH]c(=O)c(=O)[nH]c6c5)CC4)cccc3[nH]2)cc1
CHEMBL474055,,,0.668,,,,,,,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)[C@@H](N)Cc2ccccc2)[C@@H](O)[C@@H]1O
CHEMBL474056,,,4.0,,,,,,,,,,Cc1ccc(CNC(=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)COc2c(F)c(F)cc(F)c2F)c(C)c1
CHEMBL4740983,,,,,,0.35,,,,,,,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1
CHEMBL4742068,,,,,,0.375,,,,,,,CC(C)c1nn2cnc(-c3ccc(F)c(C(F)(F)F)c3)cc2c1-c1ccc2[nH]ncc2c1F
CHEMBL4743467,,,,,,0.578,,,,,,,Oc1cc(F)c(-c2cnc3cnc(-c4cccc(C(F)(F)F)c4)cn23)c(F)c1
CHEMBL4744740,,,,,,5.16,,,,,,,Cc1nc2cnc(-c3cccc(C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F
CHEMBL474484,,,2.0,,,,,,,,,,CC(C)CNc1nc(C#N)nc(N2CCNCC2)c1N
CHEMBL4745081,,,,,,0.241,,,,,,,CCc1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1F
CHEMBL474579,,,,,,,,4.5,,,,,
CHEMBL4745965,,,,,,10.6,,,,,,,Oc1ccc(-c2cnc3cnc(C4=COCCC4)cn23)cc1
CHEMBL4746624,,,,,,4.75,,,,,,,COc1ccc(-c2c(C(C)C)nc3cnc(-c4cccc(C(F)(F)F)c4)cn23)cc1O
CHEMBL4747246,,,,,,9.5,,,,,,,Oc1ccc(-c2cnn3ccc(-c4cccc(C(F)(F)F)c4)cc23)c(F)c1
CHEMBL4747424,,,,,,0.133,,,,,,,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1C(F)(F)F
CHEMBL4748653,,,,,,10.4,,,,,,,COc1ccc(-c2c(C(C)C)nc3cnc(-c4ccnc(N(C)C)c4)cn23)cc1O
CHEMBL4749880,,,,,,0.213,,,,,,,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1C(F)(F)C(F)(F)F
CHEMBL474991,,,0.23,,,,,,,,,,CC(C)(C)c1ccc(-c2nc3c(N4CCN(Cc5ccc6nccnc6c5)CC4)cccc3[nH]2)cc1
CHEMBL474992,,,0.4,,,,,,,,,,CC(C)(C)c1ccc(-c2nc3c(N4CCN(Cc5ccc6ncccc6c5)CC4)cccc3[nH]2)cc1
CHEMBL475035,,,0.601,,,,,,,,,,CC(C)[C@@H](N)C(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1O
CHEMBL4750431,,,,,,0.206,,,,,,,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C4CC4)nc3cn2)cc1C(F)(F)F
CHEMBL4750741,,,,,,0.549,,,,,,,CC(C)c1nc2cnc(-c3cccc(C(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1F
CHEMBL4750891,,,,,,0.956,,,,,,,CC1(c2nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn3c2-c2c(F)cc(O)cc2F)CC1
CHEMBL4751019,,,,,,1.08,,,,,,,CCc1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F
CHEMBL4751459,,,,,,2.91,,,,,,,Cc1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc(O)cc1F
CHEMBL4751691,,,,,,0.258,,,,,,,Cc1c(-c2c(C(F)(F)F)nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn23)ccc2[nH]ncc12
CHEMBL4752925,,,,,,0.901,,,,,,,CC(C)c1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(C)C)nc3cn2)ccc1F
CHEMBL475534,,,,75.0,89.99998000000444,,0.009000000000000008,8.2,85.0,306.0,56.666666666666664,,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
CHEMBL4755363,,,,,,2.47,,,,,,,Oc1ccc(-c2c(C(F)(F)F)nc3cnc(-c4cccc(C(F)(F)F)c4)cn23)c(F)c1
CHEMBL4755643,,,,,,0.263,,,,,,,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1F
CHEMBL4755956,,,,,,2.57,,,,,,,CC(C)c1nn2cnc(-c3cccc(C(F)(F)F)c3)cc2c1-c1c(F)cc(O)cc1F
CHEMBL475650,,,0.05,,,,,,,,,,CC(C)(C)c1ccc(-c2nc3c(N4CCN(Cc5ccc6c(c5)NCC(=O)N6)CC4)cccc3[nH]2)cc1
CHEMBL475660,,,1.5,,,,,,,,,,CC(C)(C)c1ccc(-c2nc3c(N4CCN(Cc5ccc6cccnc6c5)CC4)cccc3[nH]2)cc1
CHEMBL475689,,,134.0,,,,,,,,,,CC(=O)c1cccc([C@@H](O)[C@H](O)[C@H](O)CO)n1
CHEMBL4757098,,,,,,1.53,,,,,,,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1CC(F)(F)F
CHEMBL4757105,,,,,,3.53,,,,,,,COc1ccc(-c2c(C(C)C)nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn23)cc1O
CHEMBL4757884,,,,,,8.4,,,,,,,Cc1noc(C)c1-c1cn2c(-c3ccc(O)cc3)cnc2cn1
CHEMBL475799,,,,,,,0.03909999999999991,,,,,,
CHEMBL4758053,,,,,,10.1,,,,,,,Oc1ccc(-c2cnc3cnc(-c4cccc(C(F)(F)F)c4)cn23)c(F)c1
CHEMBL4758070,,,,,,1.88,,,,,,,CC(C)c1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)ccc1F
CHEMBL475865,,,,,,,0.011900000000000022,,,,,,
CHEMBL4759099,,,,,,0.194,,,,,,,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1OC(F)(F)F
CHEMBL4759569,,,,,,0.0856,,,,,,,Fc1c(-c2c(C(F)(F)F)nc3cnc(-c4cccc(C(F)(F)C(F)(F)F)c4)cn23)ccc2[nH]ncc12
CHEMBL476,,,,,,,,6.2,,,,,
CHEMBL4761377,,,,,,0.135,,,,,,,Oc1cc(F)c(-c2c(C3CC3)nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn23)c(F)c1
CHEMBL4762116,,,,,,0.185,,,,,,,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4)c(C(F)(F)F)nc3cn2)cc1C(F)(F)F
CHEMBL4763712,,,,,,3.26,,,,,,,COc1ccc(-c2c(C(F)(F)F)nc3cnc(-c4cccc(C(F)(F)C(F)(F)F)c4)cn23)cc1O
CHEMBL4764061,,,,,,0.474,,,,,,,Oc1cc(F)c(-c2c(C3CCC3)nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn23)c(F)c1
CHEMBL4764170,,,,,,9.48,,,,,,,COc1ccc(-c2c(C)nc3ccc(-c4cccc(C(F)(F)F)c4)cn23)cc1O
CHEMBL4764292,,,,,,4.14,,,,,,,CC(C)c1nc2cnc(-c3cccc(C(F)(F)F)c3)cn2c1-c1ccc(OP(=O)(O)O)cc1F
CHEMBL4764900,,,,,,1.89,,,,,,,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1C1CC1
CHEMBL4765012,,,,,,4.52,,,,,,,Cc1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)cc(OP(=O)(O)O)cc1F
CHEMBL476954,,,23.5,,,,,,,,,,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1
CHEMBL477,,,,3.0,89.99950000277776,,,,,,,,
CHEMBL477374,,,16.5,,,,,,,,,,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]1CCNC1
CHEMBL477548,,,,,,,0.02510000000000001,,,,,,
CHEMBL4779352,,,,,,0.345,,,,,,,CC(C)c1nc2cnc(-c3ccc(F)c(S(F)(F)(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1F
CHEMBL478,,,,,,,,4.7,,,,,
CHEMBL4781298,,,,,,3.49,,,,,,,CCc1nc2cnc(-c3cccc(C(F)(F)F)c3)cn2c1-c1ccc(O)cc1F
CHEMBL4782059,,,,,,11.7,,,,,,,COc1ccc(-c2c(C)nn3cnc(-c4cccc(C(F)(F)F)c4)cc23)cc1O
CHEMBL4783028,,,,,,1.16,,,,,,,Fc1c(-c2c(C(F)(F)F)nc3cnc(-c4cccc(OC(F)(F)F)c4)cn23)ccc2[nH]ncc12
CHEMBL4784780,,,,,,1.08,,,,,,,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F
CHEMBL4785344,,,,,,1.4,,,,,,,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)nc2n1-c1c(F)cc(O)cc1F
CHEMBL4787321,,,,,,1.47,,,,,,,CC(C)Oc1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)ccc1F
CHEMBL4788935,,,,,,1.51,,,,,,,CC(C)c1nn2cnc(-c3ccc(F)c(C(F)(F)F)c3)cc2c1-c1c(F)cc(O)cc1F
CHEMBL4789183,,,,,,1.02,,,,,,,COc1cc(-c2c(C(C)C)nc3cnc(-c4cccc(C(F)(F)F)c4)cn23)cc2cn[nH]c12
CHEMBL4789333,,,,,,2.17,,,,,,,CC(C)c1nc2cnc(-c3cccc(S(F)(F)(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F
CHEMBL4789829,,,,,,0.94,,,,,,,CC(C)c1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C4CC4)nc3cn2)ccc1F
CHEMBL479,,,,114.0,89.99998684210719,,0.0037000000000000366,,50.0,180.0,45.0,,
CHEMBL4790973,,,,,,3.51,,,,,,,CCc1nn2cnc(-c3ccc(F)c(C(F)(F)F)c3)cc2c1-c1c(F)cc(O)cc1F
CHEMBL479383,,,,,,,0.0383,,,,,,
CHEMBL479410,,,29.0,,,,,,,,,,CN(C)Cc1cc(NS(C)(=O)=O)ccc1Oc1ccc(C(F)(F)F)cc1
CHEMBL479411,,,21.5,,,,,,,,,,CNCc1cc(NS(C)(=O)=O)ccc1Sc1ccc(SC)cc1
CHEMBL479441,,,,,,,0.45409999999999995,,,,,,
CHEMBL479445,,,,,,,0.4427,,,,,,
CHEMBL479446,,,,,,,0.07840000000000003,,,,,,
CHEMBL479447,,,,,,,0.4427,,,,,,
CHEMBL479621,,,0.3,,,,,,,,,,C[C@H](NC(=O)C(=O)NCc1ccccc1F)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F
CHEMBL4797125,,,,,,1.57,,,,,,,Cc1nc2cnc(-c3cccc(C(F)(F)C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F
CHEMBL4797622,,,,,,2.14,,,,,,,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1C1CCC1
CHEMBL4798002,,,,,,9.16,,,,,,,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)cc(OP(=O)(O)O)cc1F
CHEMBL4798182,,,,,,20.7,,,,,,,COc1ccc(-c2c(C(C)C)nc3cnc(-c4cccc(C(F)(F)F)c4)cn23)cc1OP(=O)(O)O
CHEMBL479835,,,1.04,,,,,,,,,,COc1ccc(CN(C)C)c(-c2cc3c(Nc4ccc5[nH]ccc5c4C)c(C#N)cnc3s2)c1
CHEMBL479840,,,,,,,0.018299999999999983,,,,,,
CHEMBL479848,,,,,,,0.0736,,,,,,
CHEMBL4798797,,,,,,6.46,,,,,,,COc1ccc(-c2c(C3CC3)nc3cnc(-c4cccc(C(F)(F)F)c4)cn23)cc1O
CHEMBL4799333,,,,,,0.613,,,,,,,Cc1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F
CHEMBL4799745,,,,,,0.229,,,,,,,CCc1nc2cnc(-c3ccc(F)c(C(F)(F)C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F
CHEMBL479999,,,42.0,,,,,,,,,,CN(C)Cc1cc(C(N)=O)ccc1Cc1ccc(Cl)c(Cl)c1
CHEMBL480,,,,,,,0.015999999999999903,1.0,,,,,
CHEMBL480016,,,352.0,,,,,,,,,,C[C@H]1CN(S(=O)(=O)C[C@]23CC[C@H](CC2=O)C3(C)C)CCN1c1ncc(C(F)(F)F)cc1F
CHEMBL480027,,,,,,,0.048799999999999955,,,,,,
CHEMBL480031,,,,,,,0.014599999999999946,,,,,,
CHEMBL480032,,,,,,,0.01629999999999998,,,,,,
CHEMBL480057,,,,,,,0.008099999999999996,,,,,,
CHEMBL480208,,,,150.0,89.9999900000011,,,,103.0,370.79999999999995,60.58823529411764,,
CHEMBL480221,,,,,,,0.10299999999999998,,,,,,
CHEMBL480250,,,,,,,0.04469999999999996,,,,,,
CHEMBL480401,,,1.2,,,,,,,,,,Cc1cccc(CNC(=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)COc2c(F)c(F)cc(F)c2F)c1
CHEMBL480402,,,1.1,,,,,,,,,,Cc1ccc(CNC(=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)COc2c(F)c(F)cc(F)c2F)cc1
CHEMBL480445,,,,,,,0.2531,,,,,,
CHEMBL480456,,,,,,,0.05810000000000004,,,,,,
CHEMBL480457,,,,,,,0.04569999999999996,,,,,,
CHEMBL480558,,,12.5,,,,0.07840000000000003,,,,,,CCC(CC)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1
CHEMBL480601,,,,,,,,,75.0,269.99999999999994,54.0,,
CHEMBL480789,,,318.0,,,,,,,,,,CNCc1ccc(NC(=O)c2cc(C)n(Cc3cc(Cl)ccc3OCc3ccccc3)n2)cc1.Cl
CHEMBL480813,,,,,,,0.005999999999999894,,,,,,
CHEMBL480814,,,,,,,0.04180000000000006,,,,,,
CHEMBL480822,,,,,,,0.09680000000000011,,,,,,
CHEMBL480825,,,,,,,0.054400000000000004,,,,,,
CHEMBL480830,,,,,,,0.1423000000000001,,,,,,
CHEMBL480924,,,,,,,0.02190000000000003,,,,,,
CHEMBL480989,,,1.3,,,,,,,,,,Cc1ccccc1CNC(=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F
CHEMBL481,,,,3.0,89.99950000277776,,0.42010000000000003,9.0,13.49,48.564,19.12269648763585,,
CHEMBL481196,,,560.0,,,,,,,,,,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ncc(C(F)(F)F)cc3F)[C@H](CO)C1)C(=O)C2
CHEMBL481205,,,,,,,0.1509999999999999,,,,,,
CHEMBL481206,,,,,,,0.1631999999999999,,,,,,
CHEMBL481212,,,,,,,0.06059999999999999,,,,,,
CHEMBL481220,,,,,,,0.017099999999999893,,,,,,
CHEMBL481223,,,,,,,0.032099999999999906,,,,,,
CHEMBL481230,,,,12.59,89.9998808579814,,0.3288,,27.54,99.14399999999999,31.96543719370647,,
CHEMBL481306,,,33.5,,,,,,,,,,CNCc1cc(S(N)(=O)=O)ccc1Cc1ccc(Cl)c(Cl)c1
CHEMBL481322,,,38.0,,,,,,,,,,COCc1c(Cl)ccc2c1CC[C@H]2c1ncc[nH]1
CHEMBL481400,,,,,,,0.25749999999999995,,,,,,
CHEMBL481401,,,,,,,0.04370000000000007,,,,,,
CHEMBL481423,,,,,,,0.03579999999999994,,,,,,
CHEMBL481557,,,,,,,0.08360000000000001,,,,,,
CHEMBL481564,,,,,,,0.013900000000000023,,,,,,
CHEMBL481572,,,,,,,0.03430000000000011,,,,,,
CHEMBL481595,,,,,,,0.02090000000000003,,,,,,
CHEMBL481596,,,,,,,0.24450000000000005,,,,,,
CHEMBL481605,,,,,,,0.047699999999999965,,,,,,
CHEMBL481606,,,,,,,0.017099999999999893,,,,,,
CHEMBL481611,,,,,,,0.06059999999999999,,,,,,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
CHEMBL481612,,,,,,,0.1631999999999999,,,,,,
CHEMBL481689,,,360.0,,,,,,,,,,Cc1cc(NC(=O)c2ccc(CN3CCCC3)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl
CHEMBL481695,,,27.0,,,,,,,,,,CN(C)Cc1cc(C(N)=O)ccc1Oc1ccc(OC(F)(F)F)cc1
CHEMBL481697,,,27.0,,,,,,,,,,CN(C)Cc1cc(CNS(C)(=O)=O)ccc1Oc1ccc(OC(F)(F)F)cc1
CHEMBL481717,,,,,,,0.08900000000000008,,,,,,
CHEMBL481807,,,,,,,0.04569999999999996,,,,,,
CHEMBL481870,,,521.0,,,,,,,,,,CCNCc1ccc(C(=O)Nc2cc(C)n(Cc3cc(Cl)ccc3OCC(C)C)n2)cc1.Cl
CHEMBL481905,,,,,,,0.008099999999999996,,,,,,
CHEMBL481975,,,0.3,,,,,,,,,,C[C@H](NC(=O)C(=O)NCc1cccc(F)c1)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F
CHEMBL481976,,,0.4,,,,,,,,,,C[C@H](NC(=O)C(=O)NCc1ccc(F)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F
CHEMBL482292,,,16.0,,,,,,,,,,CN(C)Cc1cc(S(N)(=O)=O)ccc1Cc1ccc(Cl)c(Cl)c1
CHEMBL482552,,,,,,,0.0009000000000000119,,,,,,
CHEMBL482562,,,1.6,,,,,,,,,,O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCNCC1
CHEMBL483,,,,,,,,5.8,,,,,
CHEMBL483058,,,198.0,,,,,,,,,,OC[C@@H](O)[C@@H](O)[C@H](O)c1c[nH]c(-c2cnccn2)n1
CHEMBL483201,,,4.5,,,,,,,,,,NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1
CHEMBL48361,,,,,,,0.5288,,,,,,
CHEMBL483879,,,0.0,,,,,,,,,,OC[C@@H](O)[C@@H](O)[C@H](O)c1c[nH]c(-c2cscn2)n1
CHEMBL483880,,,9.0,,,,,,,,,,OC[C@@H](O)[C@@H](O)[C@H](O)c1c[nH]c(-c2cocn2)n1
CHEMBL484,,,,,,,,1.6,,,,,
CHEMBL484077,,,10.0,,,,,,,,,,OC[C@@H](O)[C@@H](O)[C@H](O)c1c[nH]c(-c2nc[nH]n2)n1
CHEMBL484078,,,109.0,,,,,,,,,,OC[C@@H](O)[C@@H](O)[C@H](O)c1c[nH]c(-c2ncccn2)n1
CHEMBL484340,,,10.0,,,,,,,,,,CC(Oc1ccc(CN2C[C@@H](C)OC2=O)cc1)C1CCCCC1
CHEMBL484341,,,6.75,,,,,,,,,,C[C@H](CC(=O)O)Nc1nccc(-c2c[nH]nc2-c2ccc(Cl)cc2)n1
CHEMBL484345,,,4.3,,,,,,,,,,NCCC(=O)Nc1cccc2c1cnn2S(=O)(=O)c1cccc2ccccc12
CHEMBL484480,,,99.0,,,,,,,,,,CN(C)C(=O)c1nc([C@@H](O)[C@H](O)[C@H](O)CO)c[nH]1
CHEMBL484690,,,49.0,,,,,,,,,,Cc1scnc1-c1nc([C@@H](O)[C@H](O)[C@H](O)CO)c[nH]1
CHEMBL485,,,,,,,,4.0,,,,,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
CHEMBL485108,,,31.1,,,,,,,,,,CC(=O)c1nc([C@@H](O)[C@H](O)[C@H](O)CO)c(-c2ccccc2)[nH]1
CHEMBL485328,,,15.35,,,,,,,,,,CC[C@H](C)CN1C(=O)c2ccccc2[C@@H](C(=O)O)[C@@H]1c1cc2ccccc2o1
CHEMBL485818,,,0.84225,,,,,,,,,,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O
CHEMBL486162,,,154.0,,,,,,,,,,CC(=O)Nc1cc(-c2cccc(N3CCN(C)CC3)n2)nc(-n2nc(C)cc2C)n1
CHEMBL486698,,,19.8,,,,,,,,,,Cl.Nc1c2c(nc3cc(Cl)ccc13)CCCC2
CHEMBL486745,,,260.0,,,,,,,,,,COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1F
CHEMBL487569,,,24.0,,,,,,,,,,COc1cc(OC)cc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1
CHEMBL488248,,,2.0,,,,,,,,,,Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc2c1=O
CHEMBL488265,,,17.3,,,,,,,,,,COc1ccc(CNc2ncnc3c(CCO)c(OC)c(NC(C)=O)cc23)cc1Cl
CHEMBL488336,,,110.0,,,,,,,,,,CC(=O)c1nc([C@@H](O)[C@H](O)[C@H](O)CO)c[nH]1
CHEMBL488545,,,139.0,,,,,,,,,,CC(=O)c1ncc([C@@H](O)[C@H](O)[C@H](O)CO)s1
CHEMBL48880,,,,,,,,2.4,,,,,
CHEMBL488937,,,,,,,0.049899999999999944,,,,,,
CHEMBL489058,,,0.45,,,,,,,,,,CCN1CCN(CC/C=C/c2ccc3c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c(C#N)cnc3c2)CC1
CHEMBL48966,,,,,,,0.16000000000000003,,,,,,
CHEMBL49,,,,38.9,89.99996143960522,,0.2238,,116.0,417.6,62.89156626506024,,
CHEMBL490,,,,,,,0.10089999999999999,13.0,,,,,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
CHEMBL490121,,,72.75,,,,,,,,,,C[N+](C)=c1ccc2c(-c3ccccc3)c3cc4c5c(c3[se]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F
CHEMBL490462,,,103.0,,,,,,,,,,CC(=O)c1nc([C@@H](O)[C@H](O)[C@H](O)C(=O)N(C)C)c[nH]1
CHEMBL490657,,,99.0,,,,,,,,,,CC(=O)c1nc([C@@H](O)[C@@H](O)[C@H](O)CO)c[nH]1
CHEMBL490868,,,4.7,,,,,,,,,,O[C@@H](CN1c2cccc(-c3cccc(OC(F)(F)F)c3)c2CC[C@@H]1c1cccc(OC(F)(F)F)c1)C(F)(F)F
CHEMBL490909,,,175.75,,,,,,,,,,COc1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc(N(C)C)ccc23)cc1.F[P-](F)(F)(F)(F)F
CHEMBL491100,,,237.75,,,,,,,,,,COc1cccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc(N(C)C)ccc23)c1.[Br-]
CHEMBL491113,,,129.25,,,,,,,,,,COc1ccc(-c2c3ccc(=[N+](C)C)cc-3[se]c3cc(N(C)C)ccc23)cc1OC.F[P-](F)(F)(F)(F)F
CHEMBL491358,,,9.4,,,,,,,,,,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)c(OC)c1)CCCC3
CHEMBL491359,,,7.2,,,,,,,,,,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccnc1)CCCC3
CHEMBL491360,,,6.2,,,,,,,,,,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccncc1)CCCC3
CHEMBL491561,,,1.4,,,,,,,,,,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1C(F)(F)F)CCCC3
CHEMBL491758,,,,,,,,,7.0,25.2,11.05263157894737,,
CHEMBL491928,,,72.25,,,,,,,,,,CN(C)c1ccc2c(-c3ccc(C(=O)O)s3)c3ccc(=[N+](C)C)cc-3[se]c2c1.F[P-](F)(F)(F)(F)F
CHEMBL491942,,,211.25,,,,,,,,,,COc1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc(N(C)C)ccc23)cc1OC.F[P-](F)(F)(F)(F)F
CHEMBL492112,,,,,,,,,21.0,75.6,26.619718309859152,,
CHEMBL492234,,,,150.0,89.9999900000011,,,,,,,,
CHEMBL49247,,,,,,,0.0262,,,,,,
CHEMBL492602,,,11.575,,,,,,,,,,CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3[se]c2c1.F[P-](F)(F)(F)(F)F
CHEMBL493279,,,12.5,,,,,,,,,,COc1ccc(-c2nsc(/C=[N+](\[O-])C(C)(C)C)n2)cc1
CHEMBL493677,,,,,,,0.04469999999999996,,,,,,
CHEMBL493937,,,2.87,,,,,,,,,,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1
CHEMBL494,,,,,,,,0.57,,,,,
CHEMBL494097,,,4.5,,,,,,,,,,CC(C)(C)c1cc(-c2nsc(/C=[N+](\[O-])C(C)(C)C)n2)cc(C(C)(C)C)c1O
CHEMBL494225,,,219.0,,,,,,,,,,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(F)ccc(F)c12
CHEMBL494505,,,,,,,0.37060000000000004,,,,,,
CHEMBL495196,,,28.0,,,,,,,,,,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C#N)cc1
CHEMBL495383,,,,150.0,89.9999900000011,,0.007399999999999962,,10.0,36.0,15.0,,
CHEMBL495469,,,21.8,,,,,,,,,,CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3sc2c1.F[P-](F)(F)(F)(F)F
CHEMBL495575,,,,,,,0.07519999999999993,,,,,,
CHEMBL495584,,,0.04,,,,,,,,,,N#Cc1cnc2c(Cl)cc(NCc3cn(CC(=O)O)nn3)cc2c1Nc1ccc(F)c(Cl)c1
CHEMBL495585,,,0.57,,,,,,,,,,N#Cc1cnc2c(Cl)cc(NCc3cn(CCC4CCCN4)nn3)cc2c1Nc1ccc(F)c(Cl)c1
CHEMBL495597,,,16.0,,,,,,,,,,CCN(CC)C(=O)Cc1cccc(NS(=O)(=O)c2cccc(Cl)c2C)n1
CHEMBL495617,,,0.48,,,,,,,,,,CCCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1
CHEMBL495727,,,,3.0,89.99950000277776,,0.3339,,8.32,29.952,12.839506172839508,,
CHEMBL495867,,,1.8,,,,,,,,,,N#Cc1cnc2c(Br)cc(NCc3cn(CC(=O)O)nn3)cc2c1Nc1ccc(F)c(Cl)c1
